title,count,date,good_count,bad_count,youtuber,subscriber,url
Rolling Sky Level 36 - Spring Festival,"조회수 113,334회",2019. 1. 23.,1.2천,53,SHAvibe,구독자 12.1만명,https://www.youtube.com/watch?v=DvNqjHBCTM0
Rolling Sky - Marshmello Alone,"조회수 313,438회",2019. 1. 9.,3.5천,166,SHAvibe,구독자 12.1만명,https://www.youtube.com/watch?v=7DhNgLsEVRk
Sky Roller Levels 1-20 IOS Gameplay,"조회수 8,198회",2019. 10. 16.,91,8,Usman's Gaming,구독자 4.69천명,https://www.youtube.com/watch?v=X1v0Tj0UE2I
Sky Roller IOS Gameplay,조회수 248회,2019. 10. 18.,20,0,F2PlayGames,구독자 1.32천명,https://www.youtube.com/watch?v=ijcGp81CG44
Sky Roller 1 - 50 Levels,"조회수 4,594회",2019. 10. 22.,34,7,daydreamz studio,구독자 821명,https://www.youtube.com/watch?v=_x1sZlKNo_k
Sky Roller By Top Chop - Best Hyper casual Game in USA Trending Game,조회수 53회,2019. 10. 22.,5,0,Gamers Review,구독자 24명,https://www.youtube.com/watch?v=K79bfPQUt7I
롤링 스카이 악령 군무 Level 45 [OFFICIAL],"조회수 84,918회",2019. 10. 23.,781,48,Tuan Nguyen,구독자 4.41만명,https://www.youtube.com/watch?v=bKUMw6t6pf0
Sky Roller (by Homa Games) Android Gameplay Full HD - You will love this Game,"조회수 1,770회",2019. 10. 26.,22,5,GAMEROID GAMING,,https://www.youtube.com/watch?v=VZBydE7jHJw
sky roller game,조회수 132회,2019. 10. 27.,7,1,Modesta Ferreira,,https://www.youtube.com/watch?v=Mlr5SbddSXw
Sky Roller,조회수 6회,2019. 10. 27.,0,0,Gamer360XD 2,구독자 886명,https://www.youtube.com/watch?v=j0M2jzjjZtg
SKY ROLLER Gameplay || NEW ANDROID GAME,"조회수 5,360회",2019. 10. 27.,67,8,Gamerz Toper,,https://www.youtube.com/watch?v=vH0L9X-Xk1A
Playing sky roller,조회수 43회,2019. 10. 28.,2,0,Iss_Nickyy.x,구독자 7명,https://www.youtube.com/watch?v=V_PvU1y3NMc
Sky Roller Android Gameplay,"조회수 1,499회",2019. 10. 28.,8,4,KruGames,구독자 16.5만명,https://www.youtube.com/watch?v=lAlOW8lwU1Y
SKY ROLLER. Levels 26-50 Walkthrough,조회수 8회,2019. 10. 29.,1,0,Stratomobile,,https://www.youtube.com/watch?v=vdc3G6seGpU
Sky Roller Gameplay - IT IS ANOTHER GAME!,조회수 17회,2019. 10. 29.,3,1,AndreJ HD,구독자 2.97천명,https://www.youtube.com/watch?v=0NOVbxWotoA
Sky Roller First Impressions and Walkthrough Levels 1 to 70 - Android gameplay HD,"조회수 1,799회",2019. 10. 29.,12,2,GamePlays365,구독자 671명,https://www.youtube.com/watch?v=07Ti2fnrQpo
SKY ROLLER. First levels 1-25 Walkthrough,조회수 11회,2019. 10. 29.,0,0,Stratomobile,,https://www.youtube.com/watch?v=7fyG1YA147M
"Sky Roller - Gameplay Part 4 (Android,IOS)",조회수 60회,2019. 10. 29.,2,0,Zerw Gameplay,구독자 3.1만명,https://www.youtube.com/watch?v=psUXRUPMOq0
