title,count,date,good_count,bad_count,youtuber,subscriber,url
Tales Rush! v1.1.1 [ x100 Damage and god Mode ],조회수 326회,2019. 10. 20.,4,1,AgileMods,구독자 4.28천명,https://www.youtube.com/watch?v=ofb7Sbwx8Ak
Tales Rush! Android Gameplay,조회수 446회,2019. 10. 23.,6,4,Uptodown,구독자 11만명,https://www.youtube.com/watch?v=SaPkF23cP-c
Game Tales Rush! v1.1.5 Mod Free For Android | GOD MODE | INCREASE GOLD,"조회수 1,754회",2019. 10. 27.,7,2,JK Republic,구독자 865명,https://www.youtube.com/watch?v=N6XZhHDB1pw
Tales Rush - Gameplay - Alice clear Chapter 1: Lost Desert (Stage 1 - 50),조회수 20회,2019. 10. 30.,1,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=hwKMGY5CE4U
Tales Rush - Gameplay - Alibaba clear Chapter 1: Lost Desert (Stage 1 - 50),조회수 34회,2019. 10. 30.,0,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=c_QhGyRPzsk
Tales Rush - Gameplay - Alibaba clear Chapter 2: Mine Hole (Stage 1 - 50),조회수 54회,2019. 10. 30.,0,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=tXXYRO3AKDM
Tales Rush - Gameplay - Alice clear Chapter 2: Mine Hole (Stage 1 - 50),조회수 35회,2019. 10. 30.,0,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=rCzvhRhZCcY
Tales Rush - Gameplay - Little Red clear Chapter 1: Lost Desert (Stage 1 - 50),조회수 108회,2019. 10. 31.,0,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=L69kjzWTQy4
Tales Rush - Gameplay - Little Red clear Chapter 2: Mine Hole (Stage 1 - 50),"조회수 1,497회",2019. 10. 31.,4,1,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=vUAhufLlDeE
Tales rush - Android app - GogetaSuperx,조회수 6회,2019. 10. 8.,0,0,Gogeta Superx,구독자 2.8천명,https://www.youtube.com/watch?v=ba-HR33LY5A
Tales Rush! (進擊冒險書!) - Android Gameplay,조회수 261회,2019. 10. 9.,2,1,Jin Pio,,https://www.youtube.com/watch?v=ThUGawTsaLc
【哈姆手游試玩】《Tales Rush! 進擊冒險書！》單手操控roguelike冒險通關,조회수 625회,2019. 10. 9.,2,0,最終の哈姆,구독자 1.96천명,https://www.youtube.com/watch?v=JhbCLpms2Cg
Tales Rush - Gameplay - Alice clear Chapter 3: Whispering Forest (Stage 1 - 50),조회수 39회,2019. 11. 1.,0,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=u9Qtn6emxzI
Tales Rush - Gameplay - Alibaba clear Chapter 3: Whispering Forest (Stage 1 - 50),조회수 896회,2019. 11. 1.,2,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=EQXfFo6VopQ
Tales Rush - Gameplay - Alice clear Chapter 5: Candy House (Stage 1 - 50),조회수 206회,2019. 11. 10.,0,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=5A8A5d0Z5VE
Playing Tales rush,조회수 7회,2019. 11. 10.,1,0,PGK Chronicle,구독자 11명,https://www.youtube.com/watch?v=OKtMqaLpF_w
Tales Rush : Candy House Chapter Cleared in 10 mins,조회수 106회,2019. 11. 11.,0,0,systim30,구독자 449명,https://www.youtube.com/watch?v=bSJDR8saUBo
Tales Rush! First Impressions - How does it compare to Archero?,"조회수 1,763회",2019. 11. 11.,15,2,iPICKmyBUTT,구독자 5.02천명,https://www.youtube.com/watch?v=qY6gzogkVfs
Tales Rush - Gameplay - Endless Mode floor 500 - 590,"조회수 2,558회",2019. 11. 12.,3,1,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=stT_EsJNOBs
Tales Rush - Gameplay - Endless Mode floor 995 - 1000,"조회수 1,704회",2019. 11. 12.,7,0,Kuu Moe,구독자 44명,https://www.youtube.com/watch?v=JRp_wWBawuk
Tales Rush,조회수 619회,2019. 11. 14.,0,0,marialinda connie,구독자 3명,https://www.youtube.com/watch?v=PexTmjqsqqU
Tales Rush 2019,조회수 386회,2019. 11. 14.,0,0,marialinda connie,구독자 3명,https://www.youtube.com/watch?v=Efne94kKI6o
Tales Rush Gameplay,조회수 51회,2019. 11. 14.,2,0,Happy Game Time,구독자 1.42천명,https://www.youtube.com/watch?v=iJ4SrGswXvM
Tales Rush _The Best Mobile Game Of 2019,"조회수 3,974회",2019. 11. 14.,0,0,marialinda connie,구독자 3명,https://www.youtube.com/watch?v=hkUJzIGvMZY
