title,count,date,good_count,bad_count,youtuber,subscriber,url
고수 with NAVER WEBTOON 플레이 영상,조회수 726회,2019. 10. 1.,3,0,이재덕,구독자 81명,https://www.youtube.com/watch?v=JrqWj1If-q4
[고수 with naver webtoon] 치명적이네~ 이 게임!!ㅋㅋ 모바일게임 리뷰 엉아,"조회수 9,995회",2019. 10. 1.,90,9,엉아 TV,구독자 1.54만명,https://www.youtube.com/watch?v=zAHnneXWFSA
고수 with NAVER WEBTOON 사전예약 홍보영상 [게임나눔],조회수 148회,2019. 10. 15.,6,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=RBTg6kLlgFw
고수 with NAVER WEBTOON 캐릭터 강룡 영상[게임나눔],조회수 42회,2019. 10. 17.,0,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=m0-N49rjI5g
고수 with NAVER WEBTOON 캐릭터 송초향 소개영상[게임나눔],조회수 34회,2019. 10. 17.,0,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=5zGfDJgnoWE
고수 with NAVER WEBTOON 캐릭터 송예린 소개영상[게임나눔],조회수 43회,2019. 10. 17.,0,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=a1FgIfSVQUY
고수 with NAVER WEBTOON 공략- 신물 획득 및 장착 방법,조회수 80회,2019. 10. 2.,0,0,이재덕,구독자 81명,https://www.youtube.com/watch?v=IIk6BJ2Rw6k
고수 with NAVER WEBTOON 공략- PVP하는 방법,조회수 111회,2019. 10. 2.,1,0,이재덕,구독자 81명,https://www.youtube.com/watch?v=kx0DTcMKsso
고수 with NAVER 사전체험기간 간단 플레이영상 (10월7일까지),조회수 53회,2019. 10. 2.,0,0,월급쟁이카슈,구독자 2명,https://www.youtube.com/watch?v=vGVsVUlti30
고수 with NAVER WEBTOON 캐릭터 진가령 소개영상[게임나눔],조회수 794회,2019. 10. 21.,1,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=0CsS2xPEft4
네이버 웹툰게임 고수 모바일 플레이 영상,조회수 58회,2019. 10. 3.,1,0,스콜튜브,,https://www.youtube.com/watch?v=s4mpsSbOzjw
[고수 with naver webtoon] 고수웹툰이 모바일게임로 나온다고?!! 고수 인게임영상 한번 봐볼까?,조회수 230회,2019. 10. 4.,17,1,겜투란tv,,https://www.youtube.com/watch?v=_9hyGruYHSA
[고수 with naver webtoon] 미디어영상 고수가 모바일게임으로 나온다는데 한번 해볼까?!,조회수 255회,2019. 10. 5.,10,1,겜투란tv,,https://www.youtube.com/watch?v=YAVIOK5QFgs
네이버 인기 웹툰 고수가 모바일 게임으로!?,"조회수 3,592회",2019. 10. 7.,11,2,라프TV,구독자 6.3천명,https://www.youtube.com/watch?v=3w7DZzCM9mg
모바일 게임 '고수 with NAVER WEBTOON' 곧 출시한다고? 사전예약 방법 소개,조회수 56회,2019. 10. 9.,3,1,쯩우TV,구독자 52명,https://www.youtube.com/watch?v=GcLxKC1Xa3k
'고수 with NAVER WEBTOON' 무협 모바일 RPG 게임을 해봄 | 겜생(GAMELIFE),"조회수 2,786회",2019. 11. 25.,7,2,겜생,,https://www.youtube.com/watch?v=eep8j3k7yEg
고수 with NAVERWEBTOON (고수 모바일) 간단 리뷰 + 게임 플레이,"조회수 11,374회",2019. 11. 25.,22,3,겜조TV,구독자 3.89천명,https://www.youtube.com/watch?v=bSZAzIvpqIY
고수모바일 애니메이션으로 보는 스토리 꿀잼보장 (극장판이라고 믿을 정도) 고수 with Naver Webtoon,조회수 140회,2019. 11. 26.,3,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=VBfIIzOM-Y8
웹툰 게임 고수 플레이 & 리세마라 정보,조회수 360회,2019. 11. 26.,1,0,스콜튜브,,https://www.youtube.com/watch?v=fT9aOQS145o
웹툰 고수 공식 모바일게임,조회수 62회,2019. 11. 26.,0,0,MrMJY8,구독자 2.25만명,https://www.youtube.com/watch?v=-94YrrbzV7I
개발자분들이 친절하셔서 저화질로 개발한건가?? 모바일 게임 고수 리뷰 - Sub_KOR_ENG,조회수 45회,2019. 11. 26.,0,0,객설TV,구독자 17명,https://www.youtube.com/watch?v=eF4aFgJWt60
고수 모바일 영웅소환 10뽑 결과,"조회수 1,604회",2019. 11. 27.,1,1,이재덕,구독자 81명,https://www.youtube.com/watch?v=MS16kHaTEQw
[고수]베트남 쌀국수 한그릇 주시구요 고수는 빼주세요,조회수 42회,2019. 11. 29.,3,0,김택견,구독자 164명,https://www.youtube.com/watch?v=qcoI3CSeLTE
[고수 with NAVER WEBTOON] 11월 26일 마침내 프리오픈,"조회수 21,211회",2019. 11. 29.,3,1,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=yh6ZFChEOH4
고수 with Naver Webtoon 20만원 뽑기,조회수 662회,2019. 11. 29.,6,2,럭키브레이크,구독자 2명,https://www.youtube.com/watch?v=5VkJGPRfZRI
고수 with NAVER WENTOON 프롤로그편,조회수 14회,2019. 11. 3.,1,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=_WgbEunX7Fo
[고수 with NAVER WEBTOON] 가위바위보편!/왕악/강룡/고수게임/고수모바일/고수웹툰게임/사전예약/,조회수 40회,2019. 11. 3.,2,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=DWgsK6B-qGM
[고수 with NAVER WEBTOON] 검귀 소진홍편!/고수게임/고수모바일/고수웹툰게임/사전예약/인기RPG,조회수 52회,2019. 11. 3.,1,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=Gn24gHnrzCA
[고수 with NAVER WEBTOON] 들개무리편!,조회수 10회,2019. 11. 3.,1,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=3KM7vw5wzK8
[고수 with NAVER WEBTOON] 명언편!,조회수 9회,2019. 11. 3.,1,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=zAQ_ju9qxK4
[고수 with NAVER WEBTOON] 가우복의 생사 확인편! (RPG 인기게임)/고수게임/고수모바일/고수웹툰게임/사전예약/,조회수 23회,2019. 11. 3.,2,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=4zZ2iQS8aow
팡스카이!! 좋은웹툰 ~고수 with NAVER WEBTOON 망치지말아주세요!,조회수 230회,2019. 11. 30.,0,0,[꼬꼬TV]께임꼬꼬,구독자 2명,https://www.youtube.com/watch?v=436CSxtOoWk
고수 모바일 네이버 웹툰 플레이 리뷰,조회수 376회,2019. 11. 30.,15,0,후니후니,구독자 1.46천명,https://www.youtube.com/watch?v=SjG4E3QG6Eo
[고수 with Naver Webtoon] 평타고수는 뽑기에 폭사해버렸다. 무협 수집형 RPG,조회수 462회,2019. 11. 30.,7,0,잼둥,구독자 459명,https://www.youtube.com/watch?v=WeSohckxUts
고수 with naver webtoon 플레이영상,조회수 8회,2019. 12. 1.,0,0,모바일게임 추천 Mobile Game Player,구독자 8명,https://www.youtube.com/watch?v=BTb_AOjjkM8
'고수 with NAVER WEBTOON' 사전예약 코드 받는 방법 + 20 뽑기 해봄 | 겜생(GAMELIFE),조회수 42회,2019. 12. 13.,2,0,겜생,,https://www.youtube.com/watch?v=oBOb9rvd4qA
[고수 모바일] 웹툰게임 또 나왔네?? 과연 이번에는!! 리뷰,"조회수 15,137회",2019. 12. 2.,92,7,짝태TV,구독자 6.72천명,https://www.youtube.com/watch?v=SwbSFoK2Dtk
[고수 with NAVER WEBTOON] 신규 홍보영상 (Ver. 스토리),조회수 66회,2019. 12. 4.,2,0,게임나눔-매월 인기게임 쿠폰드림,구독자 587명,https://www.youtube.com/watch?v=k74AUQMUZBg
고수 with NAVER WEBTOON - Android Gameplay,조회수 63회,2019. 12. 5.,1,0,RyoXIII Gaming,구독자 3.79천명,https://www.youtube.com/watch?v=SIWlCgk716Y
[2019.12][신작게임] 고수 with NAVER WEBTOON 1장~6장 보스전 영상 + 시네마틱,조회수 7회,2019. 12. 6.,1,0,MAGIC PAINT,,https://www.youtube.com/watch?v=2qFFDEsF4Os
고수 with NAVERWEBTOON 프롤로그편,"조회수 7,523회",2019. 9. 1.,0,1,팡스카이,구독자 722명,https://www.youtube.com/watch?v=mxjbZyQLXIo
고수 with NAVER WEBTOON 홍안의검귀 소진홍편,"조회수 6,365회",2019. 9. 1.,1,1,팡스카이,구독자 722명,https://www.youtube.com/watch?v=iBRlbzzCSvQ
고수 with NAVERWEBTOON 가우복의생사확인편,"조회수 80,451회",2019. 9. 1.,12,2,팡스카이,구독자 722명,https://www.youtube.com/watch?v=VSfAz7Q-qJs
고수 with NAVERWEBTOON 가위바위보편,"조회수 14,664회",2019. 9. 1.,3,1,팡스카이,구독자 722명,https://www.youtube.com/watch?v=VNftLMI_Ens
고수 with NAVERWEBTOON 들개무리편,"조회수 16,328회",2019. 9. 1.,2,1,팡스카이,구독자 722명,https://www.youtube.com/watch?v=fSnj892G1h0
고수 with NAVER WEBTOON teaser ver.2,"조회수 10,213회",2019. 9. 1.,5,1,팡스카이,구독자 722명,https://www.youtube.com/watch?v=iK3qixfgflo
고수 with NAVERWEBTOON 명언편,"조회수 2,289회",2019. 9. 1.,1,1,팡스카이,구독자 722명,https://www.youtube.com/watch?v=F40YJmiC-Fw
고수 with NAVER WEBTOON teaser ver.1,"조회수 42,511회",2019. 9. 1.,13,1,팡스카이,구독자 722명,https://www.youtube.com/watch?v=jAT84KilR1o
고수 with naver webtoon 드디어 게임으로 출시예정,"조회수 1,743회",2019. 9. 19.,11,1,노병Tv,,https://www.youtube.com/watch?v=bdn0tStH1Ec
신작모바일 고수 with NAVER WEBTOON 인기웹툰 게임 과연 이번에는?!,"조회수 1,948회",실시간 스트리밍 시작일: 2019. 11. 25.,23,3,온옹,구독자 1.33천명,https://www.youtube.com/watch?v=UekopifpmmI
