rank,name
1,콜 오브 듀티: 모바일
2,Brain Out – 가장 어색한 게임
3,도시어부M
4,라이즈 오브 킹덤즈
5,Mario Kart Tour
6,Dinosaur Rampage
7,브롤스타즈
8,The Real Juggle
9,신의 연대기-신규서버오픈
10,워드퍼즐 - 단어 게임
11,Cool Goal!
12,3차원 채우기 (Fill in 3D)
13,I Peel Good
14,Puzzle Fuzzle
15,쌍삼국지
16,Perfect Slices
17,Square Bird
18,무한의 계단
19,Bouncemasters!
20,Color Saw 3D
21,꿈의 집 (Homescapes)
22,보스레이브
23,꿈의 정원 (Gardenscapes)
24,배틀그라운드
25,오늘도 우라라 원시 헌팅 라이프
26,aquapark.io
27,기적의 검
28,Sand Balls
29,궁수의 전설
30,바이러스 워 - 우주 슈팅 게임
31,ROBLOX
32,올스타 스매시
33,Zipline Valley - 물리학 퍼즐 게임
34,Rope Slash
35,Fun Race 3D
36,Mr Bullet - 스파이 퍼즐
37,동물의 집
38,이터:던전의 포식자
39,좀비고등학교
40,1945
41,Magic Tiles 3
42,피망 뉴맞고 : 고스톱으로 대한민국 1등
43,피츠메이커
44,Minecraft 체험판
45,펭귄의 섬
46,검협: 그리고 전설
47,Paper.io 2
48,Jelly Shift
49,Marbleous!
50,Run Race 3D
51,Idle Stickman
52,Crowd City
53,왕국건설 스토리
54,Stop them ALL !
55,Granny Legend
56,Color Fill 3D
57,토킹톰 골드런
58,Zooba - 동물원 배틀 아레나
59,꿈의 마을 (Township)
60,Rider
61,익스트림풋볼:3대3 멀티 축구
62,클래시 로얄
63,리치리치
64,신비아파트 고스트헌터
65,Hole.io
66,Kick the Buddy: Forever
67,타워 브레이커(Tower Breaker) - 신의 탑 부수기
68,Line Color 3D
69,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
70,Bottle Flip 3D
71,"Happy Color – 컬러링북, 숫자 색칠 게임"
72,슈퍼펭귄 (Super Penguins)
73,Granny: Chapter Two
74,피망 섯다
75,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
76,토킹톰 히어로 대시
77,마피아42
78,Pokémon GO
79,Rummikub
80,지오메트리 대시 라이트 (Geometry Dash L)
81,쿠키런: 오븐브레이크
82,Kick the Buddy
83,Snack.io - 온라인 스낵 전사 배틀 io games
84,Supreme Duelist Stickman
85,Empires & Puzzles: RPG Quest
86,Dream Piano - Music Game
87,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
88,숨바꼭질 온라인 - 실시간 숨바꼭질
89,쿵야 캐치마인드
90,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
91,"좋은 피자, 위대한 피자"
92,에오스 레드
93,롤링 스카이
94,Happy Glass
95,신강호
96,마이토킹톰 2
97,도미노 스매시
98,Helix Jump
99,"Numpuz: Classic Number Games, Num Riddle Puzzle"
100,프렌즈레이싱
