rank,name
1,도시어부M
2,Mario Kart Tour
3,콜 오브 듀티: 모바일
4,Brain Out – 가장 어색한 게임
5,라이즈 오브 킹덤즈
6,신의 연대기-신규서버오픈
7,올스타 스매시
8,신강호
9,Color Saw 3D
10,Dinosaur Rampage
11,Cool Goal!
12,워드퍼즐 - 단어 게임
13,I Peel Good
14,Idle Stickman
15,브롤스타즈
16,쌍삼국지
17,Puzzle Fuzzle
18,오늘도 우라라 원시 헌팅 라이프
19,리치리치
20,Stop them ALL !
21,기적의 검
22,Square Bird
23,이터:던전의 포식자
24,바이러스 워 - 우주 슈팅 게임
25,궁수의 전설
26,꿈의 집 (Homescapes)
27,무한의 계단
28,배틀그라운드
29,꿈의 정원 (Gardenscapes)
30,Sand Balls
31,동물의 집
32,Zipline Valley - 물리학 퍼즐 게임
33,Perfect Slices
34,피망 뉴맞고 : 고스톱으로 대한민국 1등
35,Mr Bullet - 스파이 퍼즐
36,Marbleous!
37,꿈의 마을 (Township)
38,Fun Race 3D
39,aquapark.io
40,ROBLOX
41,Color Fill 3D
42,쿵야 캐치마인드
43,피망 섯다
44,Minecraft 체험판
45,The Real Juggle
46,Granny Legend
47,클래시 로얄
48,피츠메이커
49,슈퍼펭귄 (Super Penguins)
50,"좋은 피자, 위대한 피자"
51,1945
52,좀비고등학교
53,Wrecking Ball
54,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
55,Rider
56,Run Race 3D
57,Polysphere
58,Magic Tiles 3
59,Rummikub
60,Crowd City
61,도끼.io
62,Kick the Buddy
63,신비아파트 고스트헌터
64,토킹톰 골드런
65,Empires & Puzzles: RPG Quest
66,에오스 레드
67,토킹톰 히어로 대시
68,쿠키런: 오븐브레이크
69,항로:새로운 시대
70,지오메트리 대시 라이트 (Geometry Dash L)
71,바운스볼
72,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
73,Hungry Shark Evolution
74,Knives Crash
75,보스레이브
76,Paper.io 2
77,Merge Magic!
78,Supreme Duelist Stickman
79,Bottle Flip 3D
80,마피아42
81,요리중독: 미치게 빠르고 레스토랑 요리 게임
82,용사식당
83,한게임 신맞고 : 대한민국 원조 고스톱
84,아웃로 - 실시간 슈팅
85,Jelly Shift
86,Hole.io
87,왕국건설 스토리
88,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
89,Soul Knight
90,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
91,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
92,FIFA ONLINE 4 M by EA SPORTS™
93,maybe-메이비:내가 만드는 이야기
94,펭귄의 섬
95,스페이스 슈터: 외계인 슈팅게임
96,한게임 포커
97,파이널레이드
98,오목의 달인
99,프렌즈레이싱
100,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
