rank,name
1,Cool Goal!
2,Perfect Slices
3,라이즈 오브 킹덤즈
4,Sand Balls
5,꿈의 정원 (Gardenscapes)
6,브롤스타즈
7,Mr Bullet - 스파이 퍼즐
8,궁수의 전설
9,aquapark.io
10,Hoop Stars
11,쿵야 캐치마인드
12,Fun Race 3D
13,꿈의 집 (Homescapes)
14,ROBLOX
15,Wrecking Ball
16,원정
17,배틀그라운드
18,Minecraft 체험판
19,토킹톰 히어로 대시
20,Jelly Shift
21,무한의 계단
22,꿈의 마을 (Township)
23,Amazing PG Frog Simulator
24,보스레이브
25,Traffic Run!
26,Sandwich!
27,클래식 어드벤처
28,Run Race 3D
29,Happy Glass
30,Color Fill 3D
31,Crowd City
32,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
33,토킹톰 골드런
34,Bottle Flip 3D
35,요괴미식가:Cook&Life
36,OnPipe
37,Paper.io 2
38,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
39,신비아파트 고스트헌터
40,바이러스 워 - 우주 슈팅 게임
41,아기 팬더: 공주 메이크업
42,Snowball.io
43,Pokémon Masters
44,벽돌깨기 퀘스트
45,1945
46,롤링 스카이
47,Neon Splash
48,Blade Master - Mini Action RPG Game
49,Rider
50,클래시 로얄
51,스페이스 슈터: 외계인 슈팅게임
52,도끼.io
53,마이토킹톰 2
54,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
55,좀비고등학교
56,프렌즈레이싱
57,"Numpuz: Classic Number Games, Num Riddle Puzzle"
58,슈퍼펭귄 (Super Penguins)
59,숨바꼭질 온라인 - 실시간 숨바꼭질
60,"좋은 피자, 위대한 피자"
61,Supreme Duelist Stickman
62,Toon Blast
63,의지의 히어로
64,로드 모바일: 제국의 전쟁 - MMORPG
65,Empires & Puzzles: RPG Quest
66,에오스 레드
67,"Happy Color – 컬러링북, 숫자 색칠 게임"
68,Piano Tiles 2™
69,피망 뉴맞고 : 고스톱으로 대한민국 1등
70,동물의 집
71,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
72,Tank Stars
73,Tomb of the Mask
74,Train Taxi
75,"나의최애캐 (언니돌, #unniedoll)"
76,지오메트리 대시 라이트 (Geometry Dash L)
77,Kick the Buddy: Forever
78,냥코 대전쟁
79,Puzzle Fuzzle
80,Helix Jump
81,Battle Disc
82,마피아42
83,Draw it
84,Kick the Buddy
85,Dancing Road: Color Ball Run!
86,Pokémon GO
87,픽셀 건 3D (Pixel Gun 3D)
88,Tiles Hop: EDM Rush!
89,City Fighter vs Street Gang
90,아기 팬더의 패션 플라워 DIY
91,꼬마 팬더의 보석 모험
92,미라큘러스 레이디버그와 블랙캣
93,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
94,Rummikub
95,Hungry Shark Evolution
96,Worldkrafts
97,Dream Piano - Music Game
98,아기 판다의 날씨: 허리케인
99,Jetpack Jump
100,쿠키런: 오븐브레이크
