rank,name
1,Mario Kart Tour
2,콜 오브 듀티: 모바일
3,Brain Out – 가장 어색한 게임
4,라이즈 오브 킹덤즈
5,신의 연대기-신규서버오픈
6,올스타 스매시
7,신강호
8,Color Saw 3D
9,Dinosaur Rampage
10,Cool Goal!
11,워드퍼즐 - 단어 게임
12,I Peel Good
13,Idle Stickman
14,브롤스타즈
15,쌍삼국지
16,Puzzle Fuzzle
17,오늘도 우라라 원시 헌팅 라이프
18,리치리치
19,Stop them ALL !
20,기적의 검
21,Square Bird
22,이터:던전의 포식자
23,바이러스 워 - 우주 슈팅 게임
24,3차원 채우기 (Fill in 3D)
25,궁수의 전설
26,꿈의 집 (Homescapes)
27,무한의 계단
28,배틀그라운드
29,꿈의 정원 (Gardenscapes)
30,Sand Balls
31,동물의 집
32,Zipline Valley - 물리학 퍼즐 게임
33,Perfect Slices
34,피망 뉴맞고 : 고스톱으로 대한민국 1등
35,Mr Bullet - 스파이 퍼즐
36,Marbleous!
37,꿈의 마을 (Township)
38,Fun Race 3D
39,Zooba - 동물원 배틀 아레나
40,aquapark.io
41,ROBLOX
42,Color Fill 3D
43,쿵야 캐치마인드
44,피망 섯다
45,Minecraft 체험판
46,The Real Juggle
47,Granny Legend
48,클래시 로얄
49,피츠메이커
50,1945
51,좀비고등학교
52,Wrecking Ball
53,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
54,Rider
55,Run Race 3D
56,Polysphere
57,Magic Tiles 3
58,Rummikub
59,Crowd City
60,도끼.io
61,Kick the Buddy
62,신비아파트 고스트헌터
63,토킹톰 골드런
64,Empires & Puzzles: RPG Quest
65,에오스 레드
66,토킹톰 히어로 대시
67,쿠키런: 오븐브레이크
68,항로:새로운 시대
69,지오메트리 대시 라이트 (Geometry Dash L)
70,바운스볼
71,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
72,Hungry Shark Evolution
73,Knives Crash
74,보스레이브
75,Paper.io 2
76,Merge Magic!
77,Supreme Duelist Stickman
78,Bottle Flip 3D
79,마피아42
80,슈퍼펭귄 (Super Penguins)
81,요리중독: 미치게 빠르고 레스토랑 요리 게임
82,"좋은 피자, 위대한 피자"
83,용사식당
84,한게임 신맞고 : 대한민국 원조 고스톱
85,아웃로 - 실시간 슈팅
86,Jelly Shift
87,Hole.io
88,왕국건설 스토리
89,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
90,Soul Knight
91,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
92,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
93,FIFA ONLINE 4 M by EA SPORTS™
94,maybe-메이비:내가 만드는 이야기
95,펭귄의 섬
96,스페이스 슈터: 외계인 슈팅게임
97,한게임 포커
98,파이널레이드
99,오목의 달인
100,프렌즈레이싱
