rank,name
1,Rescue Cut - Rope Puzzle
2,Brain Out – 가장 어색한 게임
3,Icing On The Cake
4,완미세계
5,콜 오브 듀티: 모바일
6,Zipline Valley - 물리학 퍼즐 게임
7,신강호
8,킹 오브 타워
9,DX : 신 세기의 전쟁
10,라이즈 오브 킹덤즈
11,데이트 어 라이브: 다시 만난 정령
12,판타지타운
13,달빛조각사
14,무한의 계단
15,브롤스타즈
16,Rolling Domino
17,Soul Land: 엘피스 전기
18,동물극장 - 귀여운 동물들과 영화보며 힐링
19,꿈의 집 (Homescapes)
20,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
21,Puzzle Fuzzle
22,꿈의 정원 (Gardenscapes)
23,Draw Around
24,워드퍼즐 - 단어 게임
25,꽃피는 달빛
26,마기아 : 카르마 사가
27,리치리치
28,피망 뉴맞고 : 고스톱으로 대한민국 1등
29,I Peel Good
30,Granny Legend
31,궁수의 전설
32,용사식당
33,쿠키런: 오븐브레이크
34,바이러스 워 - 우주 슈팅 게임
35,봉인의서
36,로얄 다이스(Royal Dice) : 랜덤 디펜스
37,꿈의 마을 (Township)
38,아르카나 택틱스
39,Sand Balls
40,3차원 채우기 (Fill in 3D)
41,Empires & Puzzles: RPG Quest
42,배틀그라운드
43,오늘도 우라라 원시 헌팅 라이프
44,Minecraft 체험판
45,1945
46,Wrecking Ball
47,Magic Tiles 3
48,스도쿠 - 무료 클래식 스도쿠 퍼즐
49,Zooba - 동물원 배틀 아레나
50,익스트림풋볼:3대3 멀티 축구
51,Perfect Slices
52,세인트 세이야 : 각성
53,무한의 농장
54,펭귄의 섬
55,ROBLOX
56,Cool Goal!
57,지오메트리 대시 라이트 (Geometry Dash L)
58,Rider
59,좀비고등학교
60,Fun Race 3D
61,Mr Bullet - 스파이 퍼즐
62,이터:던전의 포식자
63,Color Saw 3D
64,Dancing Road: Color Ball Run!
65,클래시 로얄
66,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
67,롤링 스카이
68,신의 연대기-신규서버오픈
69,Line Driver
70,보스레이브
71,"좋은 피자, 위대한 피자"
72,메탈슬러그 인피니티 - 방치형 RPG
73,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
74,Mahjong City Tours
75,Nonogram.com - 픽처 크로스 퍼즐 게임
76,aquapark.io
77,Drop & Smash
78,Gang Clash
79,한게임 포커
80,Crazy Shopping
81,한게임 신맞고 : 대한민국 원조 고스톱
82,토킹톰 히어로 대시
83,토킹톰 골드런
84,신비아파트 고스트헌터
85,Kick the Buddy: Forever
86,피망 섯다
87,Mario Kart Tour
88,동물의 집
89,쌍삼국지
90,Rummikub
91,OX 퀴즈 서바이벌 100
92,FIFA ONLINE 4 M by EA SPORTS™
93,팽이로 보석캐기
94,Paper.io 2
95,LoL 프렌즈
96,Happy Glass
97,슈퍼펭귄 (Super Penguins)
98,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
99,Two Dots
100,Popcorn Burst
