rank,name
1,리치리치
2,라이즈 오브 킹덤즈
3,Cool Goal!
4,오늘도 우라라 원시 헌팅 라이프
5,브롤스타즈
6,원정
7,Perfect Slices
8,쿵야 캐치마인드
9,배틀그라운드
10,궁수의 전설
11,aquapark.io
12,Sand Balls
13,동물의 집
14,꿈의 집 (Homescapes)
15,Mr Bullet - 스파이 퍼즐
16,Fun Race 3D
17,기적의 검
18,Rummikub
19,ROBLOX
20,무한의 계단
21,꿈의 정원 (Gardenscapes)
22,신비아파트 고스트헌터
23,Minecraft 체험판
24,피망 뉴맞고 : 고스톱으로 대한민국 1등
25,메탈슬러그 인피니티 - 방치형 RPG
26,Color Fill 3D
27,Crowd City
28,Jelly Shift
29,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
30,Run Race 3D
31,"좋은 피자, 위대한 피자"
32,모두의마블
33,좀비고등학교
34,토킹톰 골드런
35,토킹톰 히어로 대시
36,슈퍼펭귄 (Super Penguins)
37,꿈의 마을 (Township)
38,롤링 스카이
39,마피아42
40,Rider
41,Happy Glass
42,Piano Tiles 2™
43,Paper.io 2
44,벽돌깨기 퀘스트
45,Pokémon Masters
46,프렌즈레이싱
47,클래시 로얄
48,Bottle Flip 3D
49,지오메트리 대시 라이트 (Geometry Dash L)
50,숨바꼭질 온라인 - 실시간 숨바꼭질
51,Tank Stars
52,1945
53,Pokémon GO
54,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
55,피망 섯다
56,쿠키런: 오븐브레이크
57,삼국지 디펜스M
58,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
59,바이러스 워 - 우주 슈팅 게임
60,의지의 히어로
61,닌자세계대전
62,한게임 신맞고 : 대한민국 원조 고스톱
63,Blade Master - Mini Action RPG Game
64,Snowball.io
65,Kick the Buddy: Forever
66,도끼.io
67,미로 온라인 - 실시간 미로탈출
68,Traffic Run!
69,Draw it
70,Dream Piano - Music Game
71,Bouncemasters!
72,냥코 대전쟁
73,에오스 레드
74,Shadow of Death: 다크니스 RPG - 지금 싸움을
75,Soul Knight
76,Empires & Puzzles: RPG Quest
77,OnPipe
78,Granny: Chapter Two
79,Supreme Duelist Stickman
80,Hoop Stars
81,Magic Tiles 3
82,바운스볼
83,마이토킹톰 2
84,아기 팬더: 공주 메이크업
85,오늘도 환생
86,쿠키런 for Kakao
87,별난닭 키우기
88,Helix Jump
89,용사식당
90,Hungry Shark Evolution
91,가온:신규서버오픈
92,Wrecking Ball
93,"Happy Color – 컬러링북, 숫자 색칠 게임"
94,"나의최애캐 (언니돌, #unniedoll)"
95,FIFA ONLINE 4 M by EA SPORTS™
96,Neon Splash
97,OX 퀴즈 서바이벌 100
98,보스레이브
99,Auto Chess
100,거지 키우기
