rank,name
1,Brain Out – 가장 어색한 게임
2,콜 오브 듀티: 모바일
3,달빛조각사
4,세레스M
5,라이즈 오브 킹덤즈
6,Wrecking Ball
7,신의 연대기-신규서버오픈
8,봉인의서
9,브롤스타즈
10,기적의 검
11,Icing On The Cake
12,소울아크: 리부트
13,워드퍼즐 - 단어 게임
14,궁수의 전설
15,무한의 계단
16,Perfect Slices
17,배틀그라운드
18,꿈의 집 (Homescapes)
19,펭귄의 섬
20,Square Bird
21,Dinosaur Rampage
22,Bouncemasters!
23,Cool Goal!
24,올스타 스매시
25,디지몬 리얼라이즈 -Digimon ReArise-
26,꿈의 정원 (Gardenscapes)
27,I Peel Good
28,Puzzle Fuzzle
29,이터:던전의 포식자
30,1945
31,Mario Kart Tour
32,꽃피는 달빛
33,ROBLOX
34,도시어부M
35,Magic Tiles 3
36,Zipline Valley - 물리학 퍼즐 게임
37,3차원 채우기 (Fill in 3D)
38,Sand Balls
39,신강호
40,오늘도 우라라 원시 헌팅 라이프
41,Granny Legend
42,Fun Race 3D
43,바이러스 워 - 우주 슈팅 게임
44,피망 뉴맞고 : 고스톱으로 대한민국 1등
45,The Real Juggle
46,신비아파트 고스트헌터
47,Mr Bullet - 스파이 퍼즐
48,장기2.0
49,Color Saw 3D
50,꿈의 마을 (Township)
51,Zooba - 동물원 배틀 아레나
52,좀비고등학교
53,클래시 로얄
54,aquapark.io
55,Empires & Puzzles: RPG Quest
56,Paper.io 2
57,피츠메이커
58,Rider
59,숨바꼭질 온라인 - 실시간 숨바꼭질
60,장기의 달인
61,Minecraft 체험판
62,Color Fill 3D
63,세븐나이츠
64,Rummikub
65,Run Race 3D
66,리치리치
67,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
68,토킹톰 골드런
69,스도쿠 - 무료 클래식 스도쿠 퍼즐
70,환란 삼국지
71,피망 섯다
72,Happy Glass
73,Crowd City
74,Kick the Buddy: Forever
75,무한의 농장
76,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
77,"Numpuz: Classic Number Games, Num Riddle Puzzle"
78,전투 마스터
79,Hole.io
80,Nonogram.com - 픽처 크로스 퍼즐 게임
81,겜브링 GGAM BRING
82,Two Dots
83,왕국건설 스토리
84,지오메트리 대시 라이트 (Geometry Dash L)
85,마피아42
86,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
87,보스레이브
88,메이플스토리M
89,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
90,쿠키런: 오븐브레이크
91,한게임 포커
92,세인트 세이야 : 각성
93,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
94,Robot Clash
95,"Happy Color – 컬러링북, 숫자 색칠 게임"
96,Rope Slash
97,토킹톰 히어로 대시
98,리니지M
99,슈퍼펭귄 (Super Penguins)
100,삼국지 오리진
