rank,name
1,엑소스 히어로즈
2,Brain Out – 가장 어색한 게임
3,탄탄러시
4,Ink Inc. - Tattoo Tycoon
5,워드퍼즐 - 단어 게임
6,소드 아트 온라인 앨리시제이션 라이징 스틸
7,부탁해요 매니저님
8,염왕이 뿔났다
9,킹 오브 타워
10,무한의 계단
11,두근두근 레스토랑: 헬로키티 콜라보레이션
12,콜 오브 듀티: 모바일
13,질풍닌자전
14,브롤스타즈
15,Cannon Shot!
16,무한의 농장
17,기적의 검
18,V4
19,Hunter Assassin
20,펭귄의 섬
21,로드 크래쉬
22,Stencil Art - Spray Masters
23,Sky Roller
24,Icing On The Cake
25,꽃피는 달빛
26,Fun Race 3D
27,Clash of Blocks
28,Run Race 3D
29,꿈의 정원 (Gardenscapes)
30,Pocket World 3D
31,궁수의 전설
32,꿈의 집 (Homescapes)
33,Rescue Cut - Rope Puzzle
34,Mr Bullet - 스파이 퍼즐
35,Crazy Shopping
36,꿈의 마을 (Township)
37,오버독스
38,피망 뉴맞고 : 고스톱으로 대한민국 1등
39,Zipline Valley - 물리학 퍼즐 게임
40,Supreme Duelist Stickman
41,Granny Legend
42,Vlinder Life：Dressup Avatar & Fashion Doll
43,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
44,이터:던전의 포식자
45,배틀그라운드
46,"좋은 피자, 위대한 피자"
47,Gang Clash
48,Paper.io 2
49,Minecraft 체험판
50,1945
51,Gym Flip
52,Sand Balls
53,쿠키런: 오븐브레이크
54,라이즈 오브 킹덤즈
55,도끼.io
56,Rummikub
57,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
58,애프터라이프
59,Nonogram.com - 픽처 크로스 퍼즐 게임
60,Block Puzzle Rune
61,Square Bird
62,바이러스 워 - 우주 슈팅 게임
63,Cool Goal!
64,ROBLOX
65,Magic Tiles 3
66,보틀 점프 3D
67,Puzzle Fuzzle
68,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
69,Piano Tiles 2™
70,Dancing Road: Color Ball Run!
71,신강호
72,쿠키런 for Kakao
73,클래시 로얄
74,궁수 키우기 : 전설의 궁수
75,Draw it
76,이말년과 침착한 녀석들
77,데이트 어 라이브: 다시 만난 정령
78,Empires & Puzzles: RPG Quest
79,FIFA ONLINE 4 M by EA SPORTS™
80,달빛조각사
81,삼국지 오리진
82,토킹톰 골드런
83,피망 섯다
84,좀비고등학교
85,Happy Glass
86,Perfect Slices
87,오목의 달인
88,롤링 스카이
89,매직 직소 퍼즐
90,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
91,Rider
92,지오메트리 대시 라이트 (Geometry Dash L)
93,클래식 어드벤처
94,Color Saw 3D
95,Snowball.io
96,aquapark.io
97,마피아42
98,고전적인 블록 퍼즐
99,광산타이쿤 - 방치형 광산 매니저
100,한게임 섯다
