rank,name
1,Mario Kart Tour
2,콜 오브 듀티: 모바일
3,Brain Out – 가장 어색한 게임
4,라이즈 오브 킹덤즈
5,신의 연대기-신규서버오픈
6,올스타 스매시
7,신강호
8,Color Saw 3D
9,Dinosaur Rampage
10,Cool Goal!
11,워드퍼즐 - 단어 게임
12,I Peel Good
13,Idle Stickman
14,브롤스타즈
15,쌍삼국지
16,Puzzle Fuzzle
17,오늘도 우라라 원시 헌팅 라이프
18,리치리치
19,Stop them ALL !
20,기적의 검
21,Square Bird
22,이터:던전의 포식자
23,바이러스 워 - 우주 슈팅 게임
24,궁수의 전설
25,꿈의 집 (Homescapes)
26,무한의 계단
27,배틀그라운드
28,꿈의 정원 (Gardenscapes)
29,Sand Balls
30,동물의 집
31,Zipline Valley - 물리학 퍼즐 게임
32,Perfect Slices
33,피망 뉴맞고 : 고스톱으로 대한민국 1등
34,Mr Bullet - 스파이 퍼즐
35,Marbleous!
36,꿈의 마을 (Township)
37,Fun Race 3D
38,aquapark.io
39,ROBLOX
40,Color Fill 3D
41,쿵야 캐치마인드
42,피망 섯다
43,Minecraft 체험판
44,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
45,The Real Juggle
46,Granny Legend
47,클래시 로얄
48,피츠메이커
49,1945
50,좀비고등학교
51,Wrecking Ball
52,Rider
53,Run Race 3D
54,Polysphere
55,Magic Tiles 3
56,Rummikub
57,Crowd City
58,도끼.io
59,Kick the Buddy
60,신비아파트 고스트헌터
61,토킹톰 골드런
62,Empires & Puzzles: RPG Quest
63,에오스 레드
64,토킹톰 히어로 대시
65,쿠키런: 오븐브레이크
66,항로:새로운 시대
67,지오메트리 대시 라이트 (Geometry Dash L)
68,바운스볼
69,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
70,Hungry Shark Evolution
71,Knives Crash
72,보스레이브
73,Paper.io 2
74,Merge Magic!
75,Supreme Duelist Stickman
76,Bottle Flip 3D
77,마피아42
78,슈퍼펭귄 (Super Penguins)
79,요리중독: 미치게 빠르고 레스토랑 요리 게임
80,용사식당
81,한게임 신맞고 : 대한민국 원조 고스톱
82,아웃로 - 실시간 슈팅
83,Jelly Shift
84,Hole.io
85,왕국건설 스토리
86,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
87,Soul Knight
88,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
89,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
90,FIFA ONLINE 4 M by EA SPORTS™
91,maybe-메이비:내가 만드는 이야기
92,펭귄의 섬
93,스페이스 슈터: 외계인 슈팅게임
94,한게임 포커
95,파이널레이드
96,오목의 달인
97,프렌즈레이싱
98,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
99,"Happy Color – 컬러링북, 숫자 색칠 게임"
100,로드 모바일: 제국의 전쟁 - MMORPG
