rank,name
1,라이즈 오브 킹덤즈
2,Cool Goal!
3,Perfect Slices
4,메탈슬러그 인피니티 - 방치형 RPG
5,쿵야 캐치마인드
6,원정
7,브롤스타즈
8,Sand Balls
9,Mr Bullet - 스파이 퍼즐
10,궁수의 전설
11,오늘도 환생
12,꿈의 정원 (Gardenscapes)
13,aquapark.io
14,꿈의 집 (Homescapes)
15,Fun Race 3D
16,배틀그라운드
17,ROBLOX
18,피망 뉴맞고 : 고스톱으로 대한민국 1등
19,동물의 집
20,꽃송이
21,기적의 검
22,Hoop Stars
23,에오스 레드
24,Minecraft 체험판
25,Color Fill 3D
26,꿈의 마을 (Township)
27,Rummikub
28,무한의 계단
29,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
30,리치리치
31,보스레이브
32,벽돌깨기 퀘스트
33,피망 섯다
34,Wrecking Ball
35,Jelly Shift
36,1945
37,Pokémon Masters
38,Run Race 3D
39,바이러스 워 - 우주 슈팅 게임
40,삼국지 디펜스M
41,Crowd City
42,토킹톰 히어로 대시
43,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
44,신비아파트 고스트헌터
45,좀비고등학교
46,미르의 전설2 어게인
47,Tank Stars
48,"좋은 피자, 위대한 피자"
49,마피아42
50,한게임 신맞고 : 대한민국 원조 고스톱
51,숨바꼭질 온라인 - 실시간 숨바꼭질
52,Happy Glass
53,도끼.io
54,가온:신규서버오픈
55,토킹톰 골드런
56,프렌즈레이싱
57,미친소녀
58,Paper.io 2
59,Kick the Buddy: Forever
60,라플라스M
61,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
62,Bottle Flip 3D
63,Traffic Run!
64,클래시 로얄
65,Pokémon GO
66,Empires & Puzzles: RPG Quest
67,라스트 쉘터 (Last Shelter: Survival)
68,모두의마블
69,Rider
70,요괴미식가:Cook&Life
71,"Happy Color – 컬러링북, 숫자 색칠 게임"
72,슈퍼펭귄 (Super Penguins)
73,포뮬러 카 레이싱 2019
74,롤링 스카이
75,아기 팬더: 공주 메이크업
76,Sandwich!
77,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
78,로드 모바일: 제국의 전쟁 - MMORPG
79,OnPipe
80,Blade Master - Mini Action RPG Game
81,Snowball.io
82,FIFA ONLINE 4 M by EA SPORTS™
83,삼국지강타
84,Shadow of Death: 다크니스 RPG - 지금 싸움을
85,Piano Tiles 2™
86,쿠키런: 오븐브레이크
87,Neon Splash
88,의지의 히어로
89,Auto Chess
90,지오메트리 대시 라이트 (Geometry Dash L)
91,Draw it
92,별난닭 키우기
93,마피아 시티
94,독특한 마법과 부스터가 가득한 궁극의 블록 퍼즐 게임!
95,마이토킹톰 2
96,한게임 포커
97,스페이스 슈터: 외계인 슈팅게임
98,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
99,Supreme Duelist Stickman
100,Puzzle Fuzzle
