rank,name
1,Mario Kart Tour
2,올스타 스매시
3,신의 연대기-신규서버오픈
4,라이즈 오브 킹덤즈
5,Dinosaur Rampage
6,Brain Out – 가장 어색한 게임
7,Color Saw 3D
8,신강호
9,Idle Stickman
10,I Peel Good
11,쌍삼국지
12,Cool Goal!
13,워드퍼즐 - 단어 게임
14,리치리치
15,브롤스타즈
16,오늘도 우라라 원시 헌팅 라이프
17,Puzzle Fuzzle
18,이터:던전의 포식자
19,바이러스 워 - 우주 슈팅 게임
20,동물의 집
21,무한의 계단
22,궁수의 전설
23,배틀그라운드
24,Square Bird
25,Marbleous!
26,꿈의 집 (Homescapes)
27,기적의 검
28,Sand Balls
29,꿈의 정원 (Gardenscapes)
30,왕비의 맛
31,Mr Bullet - 스파이 퍼즐
32,Zipline Valley - 물리학 퍼즐 게임
33,ROBLOX
34,Perfect Slices
35,메탈슬러그 인피니티 - 방치형 RPG
36,피망 뉴맞고 : 고스톱으로 대한민국 1등
37,Stop them ALL !
38,aquapark.io
39,Color Fill 3D
40,Minecraft 체험판
41,Fun Race 3D
42,Supreme Duelist Stickman
43,좀비고등학교
44,쿵야 캐치마인드
45,피망 섯다
46,도끼.io
47,신비아파트 고스트헌터
48,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
49,토킹톰 골드런
50,꿈의 마을 (Township)
51,Rider
52,쿠키런: 오븐브레이크
53,Crowd City
54,토킹톰 히어로 대시
55,클래시 로얄
56,Magic Tiles 3
57,Granny Legend
58,1945
59,Empires & Puzzles: RPG Quest
60,지오메트리 대시 라이트 (Geometry Dash L)
61,Run Race 3D
62,Rummikub
63,Polysphere
64,슈퍼펭귄 (Super Penguins)
65,The Real Juggle
66,에오스 레드
67,마피아42
68,요리중독: 미치게 빠르고 레스토랑 요리 게임
69,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
70,Paper.io 2
71,한게임 신맞고 : 대한민국 원조 고스톱
72,보스레이브
73,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
74,Soul Knight
75,maybe-메이비:내가 만드는 이야기
76,Bottle Flip 3D
77,아기 팬더: 공주 메이크업
78,Jelly Shift
79,드랍더좀비
80,"좋은 피자, 위대한 피자"
81,Kick the Buddy
82,Hungry Shark Evolution
83,파이널레이드
84,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
85,프렌즈레이싱
86,오늘도 환생
87,아웃로 - 실시간 슈팅
88,Pokémon GO
89,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
90,의지의 히어로
91,Merge Magic!
92,스페이스 슈터: 외계인 슈팅게임
93,라스트 쉘터 (Last Shelter: Survival)
94,Line Color 3D
95,로드 모바일: 제국의 전쟁 - MMORPG
96,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
97,바운스볼
98,한게임 포커
99,Hole.io
100,가우스전자 with NAVER WEBTOON
