title,count,date,good_count,bad_count,youtuber,subscriber,url
녹 제거 Rusty Blower 3D,3,2019_11_28,0,0,존잘lol,1,https://www.youtube.com/watch?v=wmoSKrQxSzM
Rusty Blower 3D / WD로 녹 제거하는 게임,13,2019_12_01,2,0,빡겜,2,https://www.youtube.com/watch?v=qZRXTjg9u9U
녹을 제거 했더니 놀라운 일이 일어났습니다! Rusty Blower 3d 모바일게임,11,2019_12_02,0,0,아매킹TV,466,https://www.youtube.com/watch?v=cHAijKMrSwA
