title,count,date,good_count,bad_count,youtuber,subscriber,url
"스마트폰 대신 두뇌발달 보드게임, 루미큐브 - 주말에 뭐하셨어요~?",453,2018_12_16,60,0,똑게 TV 김준희 smart & lazy,12900,https://www.youtube.com/watch?v=FR0MmfFtlS8
로블록스TV ROBLOX TV 루미큐브(Rummikub) 보드게임 하는방법,68,2018_12_24,1,0,로블록스TV,0,https://www.youtube.com/watch?v=R4nkfjvjubc
루미큐브 게임 설명,23,2018_12_28,0,0,나나,21,https://www.youtube.com/watch?v=bAw-vjj8coo
"190101,새해,새해 첫 날,루미큐브,엄마이모이모부,게임한판,1월1일",15,2019_01_01,1,0,권맥스,18,https://www.youtube.com/watch?v=zEjn0EprY_w
Rummikub game가족과 루미큐브 한 판 .대회규칙으로 ㅡ재미있는 루미큐브 가족게임으로 추천합니다.,88,2019_01_02,5,0,쭌TV/쭌티비,199,https://www.youtube.com/watch?v=wgtFEgWAFzU
Rummikub 루미큐브 레벨8되었어요.젤 좋아하는 보드게임.온라인게임승리한영상,580,2019_01_05,6,0,교구수학전문강사Tina,169,https://www.youtube.com/watch?v=8aCrcd0Vttg
Rummikub Game Commercial,"2,560",2019_01_09,0,0,pressmantoy,10900,https://www.youtube.com/watch?v=0kvvmlYY-yw
Rummikub 루미큐브 하는법 스킬 모바일게임 류미큐브 동수르,"3,702",2019_01_13,10,1,동수르,12,https://www.youtube.com/watch?v=jucfiZ2zi8g
Bower's Game Corner: Rummikub Review,646,2019_01_17,8,2,Bower's Game Corner,6010,https://www.youtube.com/watch?v=74g8vmO6A6c
【汤米酱】Board Game 桌游教学095 Rummikub Review 拉密 变脸版 介绍,191,2019_01_20,1,0,Tommy Jiang,605,https://www.youtube.com/watch?v=DUVcIv6GqxA
Rummikub Winner!,564,2019_01_23,9,0,michi kool,21,https://www.youtube.com/watch?v=wnSvlVLj92A
루미큐브게임,73,2019_01_23,13,1,연TV,82,https://www.youtube.com/watch?v=bIiOeu3jSb4
