rank,date,name
1,2019_11_03,DX : 신 세기의 전쟁
2,2019_11_03,Icing On The Cake
3,2019_11_03,Rescue Cut - Rope Puzzle
4,2019_11_03,Brain Out – 가장 어색한 게임
5,2019_11_03,Minecraft Earth
6,2019_11_03,세인트 세이야 : 각성
7,2019_11_03,킹 오브 타워
8,2019_11_03,완미세계
9,2019_11_03,콜 오브 듀티: 모바일
10,2019_11_03,브롤스타즈
11,2019_11_03,신강호
12,2019_11_03,Zipline Valley - 물리학 퍼즐 게임
13,2019_11_03,데이트 어 라이브: 다시 만난 정령
14,2019_11_03,로드 크래쉬
15,2019_11_03,라이즈 오브 킹덤즈
16,2019_11_03,리치리치
17,2019_11_03,메탈슬러그 인피니티 - 방치형 RPG
18,2019_11_03,King of Avalon: 전략 멀티 플레이어 전쟁 | 드래곤 전쟁
19,2019_11_03,무한의 계단
20,2019_11_03,Draw Around
21,2019_11_03,Rolling Domino
22,2019_11_03,Crazy Shopping
23,2019_11_03,기적의 검
24,2019_11_03,Minecraft 체험판
25,2019_11_03,익스트림풋볼:3대3 멀티 축구
26,2019_11_03,Empires & Puzzles: RPG Quest
27,2019_11_03,워드퍼즐 - 단어 게임
28,2019_11_03,동물극장 - 귀여운 동물들과 영화보며 힐링
29,2019_11_03,무한의 농장
30,2019_11_03,Drop & Smash
31,2019_11_03,꿈의 집 (Homescapes)
32,2019_11_03,3차원 채우기 (Fill in 3D)
33,2019_11_03,달빛조각사
34,2019_11_03,Granny Legend
35,2019_11_03,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
36,2019_11_03,판타지타운
37,2019_11_03,꿈의 정원 (Gardenscapes)
38,2019_11_03,Puzzle Fuzzle
39,2019_11_03,꽃피는 달빛
40,2019_11_03,쿠키런: 오븐브레이크
41,2019_11_03,궁수의 전설
42,2019_11_03,"좋은 피자, 위대한 피자"
43,2019_11_03,Soul Land: 엘피스 전기
44,2019_11_03,로얄 다이스(Royal Dice) : 랜덤 디펜스
45,2019_11_03,Mahjong City Tours
46,2019_11_03,Happy Glass
47,2019_11_03,피망 뉴맞고 : 고스톱으로 대한민국 1등
48,2019_11_03,바이러스 워 - 우주 슈팅 게임
49,2019_11_03,신비아파트 고스트헌터
50,2019_11_03,Run Race 3D
51,2019_11_03,매직 직소 퍼즐
52,2019_11_03,Paper.io 2
53,2019_11_03,I Peel Good
54,2019_11_03,노블레스 : 제로 with NAVER WEBTOON
55,2019_11_03,아르카나 택틱스
56,2019_11_03,배틀그라운드
57,2019_11_03,꿈의 마을 (Township)
58,2019_11_03,마피아42
59,2019_11_03,마이카페 — 식당게임
60,2019_11_03,Sand Balls
61,2019_11_03,Rummikub
62,2019_11_03,ROBLOX
63,2019_11_03,Supreme Duelist Stickman
64,2019_11_03,의지의 히어로
65,2019_11_03,Perfect Slices
66,2019_11_03,1945
67,2019_11_03,보스레이브
68,2019_11_03,냥코 대전쟁
69,2019_11_03,Block Puzzle Universe
70,2019_11_03,Magic Tiles 3
71,2019_11_03,스택 볼 - 플랫폼을 다 뚫어버리세요 
72,2019_11_03,지오메트리 대시 라이트 (Geometry Dash L)
73,2019_11_03,클래시 로얄
74,2019_11_03,스도쿠 - 무료 클래식 스도쿠 퍼즐
75,2019_11_03,Fun Race 3D
76,2019_11_03,Merge Magic!
77,2019_11_03,Mr Bullet - 스파이 퍼즐
78,2019_11_03,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
79,2019_11_03,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
80,2019_11_03,Cool Goal!
81,2019_11_03,Rider
82,2019_11_03,Wrecking Ball
83,2019_11_03,Snowball.io
84,2019_11_03,Gang Clash
85,2019_11_03,Zooba - 동물원 배틀 아레나
86,2019_11_03,마지막 전투 - 인간 대 좀비
87,2019_11_03,펭귄의 섬
88,2019_11_03,탄환 타격 임무
89,2019_11_03,톰 오브 더 마스크: 컬러
90,2019_11_03,스페이스 슈터: 외계인 슈팅게임
91,2019_11_03,Square Bird
92,2019_11_03,Bottle Flip 3D
93,2019_11_03,토킹톰 골드런
94,2019_11_03,마기아 : 카르마 사가
95,2019_11_03,aquapark.io
96,2019_11_03,토킹톰 히어로 대시
97,2019_11_03,"나의최애캐 (언니돌, #unniedoll)"
98,2019_11_03,롤링 스카이
99,2019_11_03,Hero Wars
100,2019_11_03,오늘도 우라라 원시 헌팅 라이프
