rank,date,name
1,2019_11_01,Rescue Cut - Rope Puzzle
2,2019_11_01,Brain Out – 가장 어색한 게임
3,2019_11_01,Icing On The Cake
4,2019_11_01,완미세계
5,2019_11_01,콜 오브 듀티: 모바일
6,2019_11_01,Zipline Valley - 물리학 퍼즐 게임
7,2019_11_01,신강호
8,2019_11_01,킹 오브 타워
9,2019_11_01,DX : 신 세기의 전쟁
10,2019_11_01,라이즈 오브 킹덤즈
11,2019_11_01,데이트 어 라이브: 다시 만난 정령
12,2019_11_01,판타지타운
13,2019_11_01,달빛조각사
14,2019_11_01,무한의 계단
15,2019_11_01,브롤스타즈
16,2019_11_01,Rolling Domino
17,2019_11_01,Soul Land: 엘피스 전기
18,2019_11_01,동물극장 - 귀여운 동물들과 영화보며 힐링
19,2019_11_01,꿈의 집 (Homescapes)
20,2019_11_01,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
21,2019_11_01,Puzzle Fuzzle
22,2019_11_01,꿈의 정원 (Gardenscapes)
23,2019_11_01,Draw Around
24,2019_11_01,워드퍼즐 - 단어 게임
25,2019_11_01,꽃피는 달빛
26,2019_11_01,마기아 : 카르마 사가
27,2019_11_01,리치리치
28,2019_11_01,피망 뉴맞고 : 고스톱으로 대한민국 1등
29,2019_11_01,I Peel Good
30,2019_11_01,Granny Legend
31,2019_11_01,궁수의 전설
32,2019_11_01,용사식당
33,2019_11_01,쿠키런: 오븐브레이크
34,2019_11_01,바이러스 워 - 우주 슈팅 게임
35,2019_11_01,봉인의서
36,2019_11_01,로얄 다이스(Royal Dice) : 랜덤 디펜스
37,2019_11_01,꿈의 마을 (Township)
38,2019_11_01,아르카나 택틱스
39,2019_11_01,Sand Balls
40,2019_11_01,3차원 채우기 (Fill in 3D)
41,2019_11_01,Empires & Puzzles: RPG Quest
42,2019_11_01,배틀그라운드
43,2019_11_01,오늘도 우라라 원시 헌팅 라이프
44,2019_11_01,Minecraft 체험판
45,2019_11_01,1945
46,2019_11_01,Wrecking Ball
47,2019_11_01,Magic Tiles 3
48,2019_11_01,스도쿠 - 무료 클래식 스도쿠 퍼즐
49,2019_11_01,Zooba - 동물원 배틀 아레나
50,2019_11_01,익스트림풋볼:3대3 멀티 축구
51,2019_11_01,Perfect Slices
52,2019_11_01,세인트 세이야 : 각성
53,2019_11_01,무한의 농장
54,2019_11_01,펭귄의 섬
55,2019_11_01,ROBLOX
56,2019_11_01,Cool Goal!
57,2019_11_01,지오메트리 대시 라이트 (Geometry Dash L)
58,2019_11_01,Rider
59,2019_11_01,좀비고등학교
60,2019_11_01,Fun Race 3D
61,2019_11_01,Mr Bullet - 스파이 퍼즐
62,2019_11_01,이터:던전의 포식자
63,2019_11_01,Color Saw 3D
64,2019_11_01,Dancing Road: Color Ball Run!
65,2019_11_01,클래시 로얄
66,2019_11_01,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
67,2019_11_01,롤링 스카이
68,2019_11_01,신의 연대기-신규서버오픈
69,2019_11_01,Line Driver
70,2019_11_01,보스레이브
71,2019_11_01,"좋은 피자, 위대한 피자"
72,2019_11_01,메탈슬러그 인피니티 - 방치형 RPG
73,2019_11_01,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
74,2019_11_01,Mahjong City Tours
75,2019_11_01,Nonogram.com - 픽처 크로스 퍼즐 게임
76,2019_11_01,aquapark.io
77,2019_11_01,Drop & Smash
78,2019_11_01,Gang Clash
79,2019_11_01,한게임 포커
80,2019_11_01,Crazy Shopping
81,2019_11_01,한게임 신맞고 : 대한민국 원조 고스톱
82,2019_11_01,토킹톰 히어로 대시
83,2019_11_01,토킹톰 골드런
84,2019_11_01,신비아파트 고스트헌터
85,2019_11_01,Kick the Buddy: Forever
86,2019_11_01,피망 섯다
87,2019_11_01,Mario Kart Tour
88,2019_11_01,동물의 집
89,2019_11_01,쌍삼국지
90,2019_11_01,Rummikub
91,2019_11_01,OX 퀴즈 서바이벌 100
92,2019_11_01,FIFA ONLINE 4 M by EA SPORTS™
93,2019_11_01,팽이로 보석캐기
94,2019_11_01,Paper.io 2
95,2019_11_01,LoL 프렌즈
96,2019_11_01,Happy Glass
97,2019_11_01,슈퍼펭귄 (Super Penguins)
98,2019_11_01,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
99,2019_11_01,Two Dots
100,2019_11_01,Popcorn Burst
