rank,date,name
1,2019_09_29,Mario Kart Tour
2,2019_09_29,신의 연대기-신규서버오픈
3,2019_09_29,올스타 스매시
4,2019_09_29,라이즈 오브 킹덤즈
5,2019_09_29,Brain Out – 가장 어색한 게임
6,2019_09_29,Dinosaur Rampage
7,2019_09_29,쌍삼국지
8,2019_09_29,Color Saw 3D
9,2019_09_29,신강호
10,2019_09_29,워드퍼즐 - 단어 게임
11,2019_09_29,Cool Goal!
12,2019_09_29,I Peel Good
13,2019_09_29,Idle Stickman
14,2019_09_29,리치리치
15,2019_09_29,오늘도 우라라 원시 헌팅 라이프
16,2019_09_29,브롤스타즈
17,2019_09_29,이터:던전의 포식자
18,2019_09_29,왕비의 맛
19,2019_09_29,메탈슬러그 인피니티 - 방치형 RPG
20,2019_09_29,Puzzle Fuzzle
21,2019_09_29,Marbleous!
22,2019_09_29,Sand Balls
23,2019_09_29,궁수의 전설
24,2019_09_29,바이러스 워 - 우주 슈팅 게임
25,2019_09_29,기적의 검
26,2019_09_29,배틀그라운드
27,2019_09_29,동물의 집
28,2019_09_29,피망 뉴맞고 : 고스톱으로 대한민국 1등
29,2019_09_29,Zipline Valley - 물리학 퍼즐 게임
30,2019_09_29,무한의 계단
31,2019_09_29,꿈의 집 (Homescapes)
32,2019_09_29,피망 섯다
33,2019_09_29,꿈의 정원 (Gardenscapes)
34,2019_09_29,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
35,2019_09_29,Square Bird
36,2019_09_29,Mr Bullet - 스파이 퍼즐
37,2019_09_29,쿵야 캐치마인드
38,2019_09_29,Fun Race 3D
39,2019_09_29,오늘도 환생
40,2019_09_29,Perfect Slices
41,2019_09_29,Color Fill 3D
42,2019_09_29,Granny Legend
43,2019_09_29,ROBLOX
44,2019_09_29,1945
45,2019_09_29,꿈의 마을 (Township)
46,2019_09_29,도끼.io
47,2019_09_29,Empires & Puzzles: RPG Quest
48,2019_09_29,Rummikub
49,2019_09_29,aquapark.io
50,2019_09_29,Minecraft 체험판
51,2019_09_29,The Real Juggle
52,2019_09_29,좀비고등학교
53,2019_09_29,에오스 레드
54,2019_09_29,Crowd City
55,2019_09_29,보스레이브
56,2019_09_29,파이널레이드
57,2019_09_29,한게임 신맞고 : 대한민국 원조 고스톱
58,2019_09_29,쿠키런: 오븐브레이크
59,2019_09_29,Rider
60,2019_09_29,클래시 로얄
61,2019_09_29,미친소녀
62,2019_09_29,신비아파트 고스트헌터
63,2019_09_29,Magic Tiles 3
64,2019_09_29,토킹톰 골드런
65,2019_09_29,드랍더좀비
66,2019_09_29,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
67,2019_09_29,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
68,2019_09_29,Merge Magic!
69,2019_09_29,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
70,2019_09_29,마피아42
71,2019_09_29,Supreme Duelist Stickman
72,2019_09_29,토킹톰 히어로 대시
73,2019_09_29,지오메트리 대시 라이트 (Geometry Dash L)
74,2019_09_29,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
75,2019_09_29,한게임 포커
76,2019_09_29,로드 모바일: 제국의 전쟁 - MMORPG
77,2019_09_29,Polysphere
78,2019_09_29,FIFA ONLINE 4 M by EA SPORTS™
79,2019_09_29,슈퍼펭귄 (Super Penguins)
80,2019_09_29,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
81,2019_09_29,Run Race 3D
82,2019_09_29,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
83,2019_09_29,Bottle Flip 3D
84,2019_09_29,용사식당
85,2019_09_29,스페이스 슈터: 외계인 슈팅게임
86,2019_09_29,"좋은 피자, 위대한 피자"
87,2019_09_29,Soul Knight
88,2019_09_29,우주 전쟁: 외계인들의 공격
89,2019_09_29,Pokémon GO
90,2019_09_29,Kick the Buddy
91,2019_09_29,프렌즈레이싱
92,2019_09_29,삼국지 오리진
93,2019_09_29,Paper.io 2
94,2019_09_29,피츠메이커
95,2019_09_29,라플라스M
96,2019_09_29,모바일 레전드: Bang Bang
97,2019_09_29,Line Color 3D
98,2019_09_29,가우스전자 with NAVER WEBTOON
99,2019_09_29,으라차차 돌격 라그나로크
100,2019_09_29,아기 팬더: 공주 메이크업
