rank,date,name
1,2019_10_20,Brain Out – 가장 어색한 게임
2,2019_10_20,달빛조각사
3,2019_10_20,콜 오브 듀티: 모바일
4,2019_10_20,세인트 세이야 : 각성
5,2019_10_20,봉인의서
6,2019_10_20,Icing On The Cake
7,2019_10_20,꽃피는 달빛
8,2019_10_20,라이즈 오브 킹덤즈
9,2019_10_20,Wrecking Ball
10,2019_10_20,노블레스 : 제로 with NAVER WEBTOON
11,2019_10_20,브롤스타즈
12,2019_10_20,무한의 계단
13,2019_10_20,배틀그라운드
14,2019_10_20,도시어부M
15,2019_10_20,기적의 검
16,2019_10_20,궁수의 전설
17,2019_10_20,꿈의 집 (Homescapes)
18,2019_10_20,꿈의 정원 (Gardenscapes)
19,2019_10_20,펭귄의 섬
20,2019_10_20,워드퍼즐 - 단어 게임
21,2019_10_20,Perfect Slices
22,2019_10_20,Cool Goal!
23,2019_10_20,Zooba - 동물원 배틀 아레나
24,2019_10_20,오늘도 우라라 원시 헌팅 라이프
25,2019_10_20,I Peel Good
26,2019_10_20,1945
27,2019_10_20,Granny Legend
28,2019_10_20,Zipline Valley - 물리학 퍼즐 게임
29,2019_10_20,Sand Balls
30,2019_10_20,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
31,2019_10_20,Magic Tiles 3
32,2019_10_20,무한의 농장
33,2019_10_20,디지몬 리얼라이즈 -Digimon ReArise-
34,2019_10_20,Dinosaur Rampage
35,2019_10_20,ROBLOX
36,2019_10_20,클래시 로얄
37,2019_10_20,바이러스 워 - 우주 슈팅 게임
38,2019_10_20,Square Bird
39,2019_10_20,올스타 스매시
40,2019_10_20,Mario Kart Tour
41,2019_10_20,3차원 채우기 (Fill in 3D)
42,2019_10_20,신비아파트 고스트헌터
43,2019_10_20,Bouncemasters!
44,2019_10_20,신강호
45,2019_10_20,피망 뉴맞고 : 고스톱으로 대한민국 1등
46,2019_10_20,이터:던전의 포식자
47,2019_10_20,Minecraft 체험판
48,2019_10_20,Rider
49,2019_10_20,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
50,2019_10_20,좀비고등학교
51,2019_10_20,Fun Race 3D
52,2019_10_20,Rolling Domino
53,2019_10_20,꿈의 마을 (Township)
54,2019_10_20,aquapark.io
55,2019_10_20,Dancing Road: Color Ball Run!
56,2019_10_20,Empires & Puzzles: RPG Quest
57,2019_10_20,피츠메이커
58,2019_10_20,리치리치
59,2019_10_20,숨바꼭질 온라인 - 실시간 숨바꼭질
60,2019_10_20,LoL 프렌즈
61,2019_10_20,스도쿠 - 무료 클래식 스도쿠 퍼즐
62,2019_10_20,지오메트리 대시 라이트 (Geometry Dash L)
63,2019_10_20,토킹톰 골드런
64,2019_10_20,신의 연대기-신규서버오픈
65,2019_10_20,Color Fill 3D
66,2019_10_20,피망 섯다
67,2019_10_20,Mr Bullet - 스파이 퍼즐
68,2019_10_20,마피아42
69,2019_10_20,Rummikub
70,2019_10_20,Star Trek™ 플릿 커맨드
71,2019_10_20,Color Saw 3D
72,2019_10_20,소울아크: 리부트
73,2019_10_20,슈퍼펭귄 (Super Penguins)
74,2019_10_20,쿠키런: 오븐브레이크
75,2019_10_20,Crowd City
76,2019_10_20,토킹톰 히어로 대시
77,2019_10_20,세레스M
78,2019_10_20,도끼.io
79,2019_10_20,Robot Clash
80,2019_10_20,SweetBeat
81,2019_10_20,Run Race 3D
82,2019_10_20,한게임 포커
83,2019_10_20,전투 마스터
84,2019_10_20,The Real Juggle
85,2019_10_20,블록 퍼즐
86,2019_10_20,OX 퀴즈 서바이벌 100
87,2019_10_20,펌프잇업 M
88,2019_10_20,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
89,2019_10_20,Nonogram.com - 픽처 크로스 퍼즐 게임
90,2019_10_20,타워 브레이커(Tower Breaker) - 신의 탑 부수기
91,2019_10_20,"좋은 피자, 위대한 피자"
92,2019_10_20,회사 탈출3　-탈출 게임
93,2019_10_20,롤링 스카이
94,2019_10_20,Happy Glass
95,2019_10_20,Pokémon GO
96,2019_10_20,Two Dots
97,2019_10_20,붕괴3rd
98,2019_10_20,쌍삼국지
99,2019_10_20,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
100,2019_10_20,Shadow of Death: 다크니스 RPG - 지금 싸움을
