rank,date,name
1,2019_09_12,라이즈 오브 킹덤즈
2,2019_09_12,리치리치
3,2019_09_12,Cool Goal!
4,2019_09_12,메탈슬러그 인피니티 - 방치형 RPG
5,2019_09_12,Perfect Slices
6,2019_09_12,쿵야 캐치마인드
7,2019_09_12,원정
8,2019_09_12,브롤스타즈
9,2019_09_12,오늘도 환생
10,2019_09_12,Sand Balls
11,2019_09_12,기적의 검
12,2019_09_12,궁수의 전설
13,2019_09_12,Mr Bullet - 스파이 퍼즐
14,2019_09_12,꿈의 집 (Homescapes)
15,2019_09_12,Fun Race 3D
16,2019_09_12,꿈의 정원 (Gardenscapes)
17,2019_09_12,aquapark.io
18,2019_09_12,배틀그라운드
19,2019_09_12,피망 뉴맞고 : 고스톱으로 대한민국 1등
20,2019_09_12,동물의 집
21,2019_09_12,ROBLOX
22,2019_09_12,Rummikub
23,2019_09_12,무한의 계단
24,2019_09_12,Color Fill 3D
25,2019_09_12,벽돌깨기 퀘스트
26,2019_09_12,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
27,2019_09_12,꿈의 마을 (Township)
28,2019_09_12,에오스 레드
29,2019_09_12,피망 섯다
30,2019_09_12,1945
31,2019_09_12,Minecraft 체험판
32,2019_09_12,삼국지 디펜스M
33,2019_09_12,Hoop Stars
34,2019_09_12,보스레이브
35,2019_09_12,Jelly Shift
36,2019_09_12,신비아파트 고스트헌터
37,2019_09_12,한게임 신맞고 : 대한민국 원조 고스톱
38,2019_09_12,Pokémon Masters
39,2019_09_12,Run Race 3D
40,2019_09_12,바이러스 워 - 우주 슈팅 게임
41,2019_09_12,Crowd City
42,2019_09_12,미친소녀
43,2019_09_12,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
44,2019_09_12,토킹톰 히어로 대시
45,2019_09_12,가온:신규서버오픈
46,2019_09_12,"좋은 피자, 위대한 피자"
47,2019_09_12,좀비고등학교
48,2019_09_12,Empires & Puzzles: RPG Quest
49,2019_09_12,Happy Glass
50,2019_09_12,마피아42
51,2019_09_12,모두의마블
52,2019_09_12,Wrecking Ball
53,2019_09_12,프렌즈레이싱
54,2019_09_12,Bottle Flip 3D
55,2019_09_12,Tank Stars
56,2019_09_12,Pokémon GO
57,2019_09_12,토킹톰 골드런
58,2019_09_12,클래시 로얄
59,2019_09_12,숨바꼭질 온라인 - 실시간 숨바꼭질
60,2019_09_12,라플라스M
61,2019_09_12,Paper.io 2
62,2019_09_12,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
63,2019_09_12,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
64,2019_09_12,도끼.io
65,2019_09_12,Traffic Run!
66,2019_09_12,슈퍼펭귄 (Super Penguins)
67,2019_09_12,"Happy Color – 컬러링북, 숫자 색칠 게임"
68,2019_09_12,Shadow of Death: 다크니스 RPG - 지금 싸움을
69,2019_09_12,Rider
70,2019_09_12,아기 팬더: 공주 메이크업
71,2019_09_12,미르의 전설2 어게인
72,2019_09_12,롤링 스카이
73,2019_09_12,Kick the Buddy: Forever
74,2019_09_12,FIFA ONLINE 4 M by EA SPORTS™
75,2019_09_12,한게임 포커
76,2019_09_12,Piano Tiles 2™
77,2019_09_12,라스트 쉘터 (Last Shelter: Survival)
78,2019_09_12,로드 모바일: 제국의 전쟁 - MMORPG
79,2019_09_12,별난닭 키우기
80,2019_09_12,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)"
81,2019_09_12,스페이스 슈터: 외계인 슈팅게임
82,2019_09_12,쿠키런: 오븐브레이크
83,2019_09_12,지오메트리 대시 라이트 (Geometry Dash L)
84,2019_09_12,Snowball.io
85,2019_09_12,OnPipe
86,2019_09_12,마피아 시티
87,2019_09_12,독특한 마법과 부스터가 가득한 궁극의 블록 퍼즐 게임!
88,2019_09_12,Sandwich!
89,2019_09_12,Auto Chess
90,2019_09_12,Supreme Duelist Stickman
91,2019_09_12,Blade Master - Mini Action RPG Game
92,2019_09_12,삼국지강타
93,2019_09_12,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
94,2019_09_12,Draw it
95,2019_09_12,의지의 히어로
96,2019_09_12,미로 온라인 - 실시간 미로탈출
97,2019_09_12,파천: 신이 되는 자
98,2019_09_12,용사식당
99,2019_09_12,워드퍼즐 - 단어 게임
100,2019_09_12,"Numpuz: Classic Number Games, Num Riddle Puzzle"
