rank,date,name
1,2019_11_26,리니지2M(19)
2,2019_11_26,Brain Out – 가장 어색한 게임
3,2019_11_26,엑소스 히어로즈
4,2019_11_26,리니지2M(12)
5,2019_11_26,Park of Monster
6,2019_11_26,Pocket World 3D
7,2019_11_26,Sky Roller
8,2019_11_26,Puzzrama (퍼즈라마)
9,2019_11_26,무한의 계단
10,2019_11_26,탄탄러시
11,2019_11_26,Ink Inc. - Tattoo Tycoon
12,2019_11_26,워드퍼즐 - 단어 게임
13,2019_11_26,킹 오브 타워
14,2019_11_26,Cannon Shot!
15,2019_11_26,브롤스타즈
16,2019_11_26,무한의 농장
17,2019_11_26,Clash of Blocks
18,2019_11_26,콜 오브 듀티: 모바일
19,2019_11_26,기적의 검
20,2019_11_26,Fun Race 3D
21,2019_11_26,꿈의 집 (Homescapes)
22,2019_11_26,Run Race 3D
23,2019_11_26,애프터라이프
24,2019_11_26,Pokémon GO
25,2019_11_26,로드 크래쉬
26,2019_11_26,염왕이 뿔났다
27,2019_11_26,Crazy Shopping
28,2019_11_26,꿈의 정원 (Gardenscapes)
29,2019_11_26,꽃피는 달빛
30,2019_11_26,Mr Bullet - 스파이 퍼즐
31,2019_11_26,Sandwich!
32,2019_11_26,ROBLOX
33,2019_11_26,킹 오브 파이터 올스타
34,2019_11_26,Rescue Cut - Rope Puzzle
35,2019_11_26,Icing On The Cake
36,2019_11_26,배틀그라운드
37,2019_11_26,Supreme Duelist Stickman
38,2019_11_26,Tales Rush!
39,2019_11_26,꿈의 마을 (Township)
40,2019_11_26,Minecraft 체험판
41,2019_11_26,계급장 키우기
42,2019_11_26,Gang Clash
43,2019_11_26,왕비의 맛
44,2019_11_26,Paper.io 2
45,2019_11_26,클래시 로얄
46,2019_11_26,라이즈 오브 킹덤즈
47,2019_11_26,aquapark.io
48,2019_11_26,질풍닌자전
49,2019_11_26,Dancing Line
50,2019_11_26,Sand Balls
51,2019_11_26,펭귄의 섬
52,2019_11_26,Color Saw 3D
53,2019_11_26,Perfect Slices
54,2019_11_26,Dancing Road: Color Ball Run!
55,2019_11_26,바이러스 워 - 우주 슈팅 게임
56,2019_11_26,Stencil Art - Spray Masters
57,2019_11_26,Zipline Valley - 물리학 퍼즐 게임
58,2019_11_26,궁수의 전설
59,2019_11_26,Rider
60,2019_11_26,보틀 점프 3D
61,2019_11_26,Piano Tiles 2™
62,2019_11_26,Square Bird
63,2019_11_26,신강호
64,2019_11_26,Wrecking Ball
65,2019_11_26,지오메트리 대시 라이트 (Geometry Dash L)
66,2019_11_26,두근두근 레스토랑: 헬로키티 콜라보레이션
67,2019_11_26,Overloaded
68,2019_11_26,V4
69,2019_11_26,Tank Stars
70,2019_11_26,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
71,2019_11_26,마피아42
72,2019_11_26,롤링 스카이
73,2019_11_26,"좋은 피자, 위대한 피자"
74,2019_11_26,토킹톰 골드런
75,2019_11_26,Rummikub
76,2019_11_26,Line Driver
77,2019_11_26,Puzzle Fuzzle
78,2019_11_26,Crowd City
79,2019_11_26,Cool Goal!
80,2019_11_26,오버독스
81,2019_11_26,부탁해요 매니저님
82,2019_11_26,토킹톰 히어로 대시
83,2019_11_26,Happy Glass
84,2019_11_26,1945
85,2019_11_26,Magic Tiles 3
86,2019_11_26,쿠키런: 오븐브레이크
87,2019_11_26,Draw it
88,2019_11_26,Snowball.io
89,2019_11_26,숨바꼭질 온라인 - 실시간 숨바꼭질
90,2019_11_26,Vlinder Life：Dressup Avatar & Fashion Doll
91,2019_11_26,Marbleous!
92,2019_11_26,eFootball PES 2020
93,2019_11_26,좀비고등학교
94,2019_11_26,밥 먹고 갈래요?
95,2019_11_26,스택 볼 - 플랫폼을 다 뚫어버리세요 
96,2019_11_26,피망 뉴맞고 : 고스톱으로 대한민국 1등
97,2019_11_26,동물극장 - 귀여운 동물들과 영화보며 힐링
98,2019_11_26,신비아파트 고스트헌터
99,2019_11_26,Picker 3D
100,2019_11_26,쿠키런 for Kakao
