rank,date,name
1,2019_10_02,Mario Kart Tour
2,2019_10_02,Brain Out – 가장 어색한 게임
3,2019_10_02,라이즈 오브 킹덤즈
4,2019_10_02,신의 연대기-신규서버오픈
5,2019_10_02,올스타 스매시
6,2019_10_02,신강호
7,2019_10_02,Dinosaur Rampage
8,2019_10_02,Color Saw 3D
9,2019_10_02,Cool Goal!
10,2019_10_02,I Peel Good
11,2019_10_02,Idle Stickman
12,2019_10_02,브롤스타즈
13,2019_10_02,워드퍼즐 - 단어 게임
14,2019_10_02,리치리치
15,2019_10_02,Puzzle Fuzzle
16,2019_10_02,오늘도 우라라 원시 헌팅 라이프
17,2019_10_02,쌍삼국지
18,2019_10_02,Square Bird
19,2019_10_02,이터:던전의 포식자
20,2019_10_02,바이러스 워 - 우주 슈팅 게임
21,2019_10_02,무한의 계단
22,2019_10_02,Stop them ALL !
23,2019_10_02,배틀그라운드
24,2019_10_02,동물의 집
25,2019_10_02,궁수의 전설
26,2019_10_02,꿈의 집 (Homescapes)
27,2019_10_02,꿈의 정원 (Gardenscapes)
28,2019_10_02,Sand Balls
29,2019_10_02,기적의 검
30,2019_10_02,Perfect Slices
31,2019_10_02,Marbleous!
32,2019_10_02,Mr Bullet - 스파이 퍼즐
33,2019_10_02,ROBLOX
34,2019_10_02,Zipline Valley - 물리학 퍼즐 게임
35,2019_10_02,aquapark.io
36,2019_10_02,피망 뉴맞고 : 고스톱으로 대한민국 1등
37,2019_10_02,Color Fill 3D
38,2019_10_02,Minecraft 체험판
39,2019_10_02,Fun Race 3D
40,2019_10_02,꿈의 마을 (Township)
41,2019_10_02,쿵야 캐치마인드
42,2019_10_02,좀비고등학교
43,2019_10_02,신비아파트 고스트헌터
44,2019_10_02,Polysphere
45,2019_10_02,Rider
46,2019_10_02,도끼.io
47,2019_10_02,토킹톰 골드런
48,2019_10_02,Magic Tiles 3
49,2019_10_02,Crowd City
50,2019_10_02,Run Race 3D
51,2019_10_02,Kick the Buddy
52,2019_10_02,클래시 로얄
53,2019_10_02,토킹톰 히어로 대시
54,2019_10_02,피망 섯다
55,2019_10_02,1945
56,2019_10_02,쿠키런: 오븐브레이크
57,2019_10_02,Granny Legend
58,2019_10_02,Rummikub
59,2019_10_02,Knives Crash
60,2019_10_02,지오메트리 대시 라이트 (Geometry Dash L)
61,2019_10_02,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
62,2019_10_02,Paper.io 2
63,2019_10_02,슈퍼펭귄 (Super Penguins)
64,2019_10_02,Hungry Shark Evolution
65,2019_10_02,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
66,2019_10_02,Empires & Puzzles: RPG Quest
67,2019_10_02,Supreme Duelist Stickman
68,2019_10_02,The Real Juggle
69,2019_10_02,에오스 레드
70,2019_10_02,피츠메이커
71,2019_10_02,Bottle Flip 3D
72,2019_10_02,마피아42
73,2019_10_02,Wrecking Ball
74,2019_10_02,바운스볼
75,2019_10_02,Jelly Shift
76,2019_10_02,보스레이브
77,2019_10_02,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
78,2019_10_02,maybe-메이비:내가 만드는 이야기
79,2019_10_02,"좋은 피자, 위대한 피자"
80,2019_10_02,Soul Knight
81,2019_10_02,프렌즈레이싱
82,2019_10_02,Hole.io
83,2019_10_02,Line Color 3D
84,2019_10_02,한게임 신맞고 : 대한민국 원조 고스톱
85,2019_10_02,아웃로 - 실시간 슈팅
86,2019_10_02,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
87,2019_10_02,Pokémon GO
88,2019_10_02,아기 팬더: 공주 메이크업
89,2019_10_02,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
90,2019_10_02,왕비의 맛
91,2019_10_02,용사식당
92,2019_10_02,"Happy Color – 컬러링북, 숫자 색칠 게임"
93,2019_10_02,의지의 히어로
94,2019_10_02,마이토킹톰 2
95,2019_10_02,FIFA ONLINE 4 M by EA SPORTS™
96,2019_10_02,Merge Magic!
97,2019_10_02,Piano Tiles 2™
98,2019_10_02,요리중독: 미치게 빠르고 레스토랑 요리 게임
99,2019_10_02,로드 모바일: 제국의 전쟁 - MMORPG
100,2019_10_02,파이널레이드
