rank,date,name
1,2019_11_17,Brain Out – 가장 어색한 게임
2,2019_11_17,탄탄러시
3,2019_11_17,Ink Inc. - Tattoo Tycoon
4,2019_11_17,V4
5,2019_11_17,꽃피는 달빛
6,2019_11_17,킹 오브 타워
7,2019_11_17,워드퍼즐 - 단어 게임
8,2019_11_17,무한의 계단
9,2019_11_17,Crazy Shopping
10,2019_11_17,콜 오브 듀티: 모바일
11,2019_11_17,Rescue Cut - Rope Puzzle
12,2019_11_17,질풍닌자전
13,2019_11_17,라이즈 오브 킹덤즈
14,2019_11_17,무한의 농장
15,2019_11_17,브롤스타즈
16,2019_11_17,Icing On The Cake
17,2019_11_17,Sky Roller
18,2019_11_17,Granny Legend
19,2019_11_17,Zipline Valley - 물리학 퍼즐 게임
20,2019_11_17,기적의 검
21,2019_11_17,로드 크래쉬
22,2019_11_17,판타지타운
23,2019_11_17,꿈의 집 (Homescapes)
24,2019_11_17,펭귄의 섬
25,2019_11_17,신강호
26,2019_11_17,꿈의 정원 (Gardenscapes)
27,2019_11_17,Fun Race 3D
28,2019_11_17,배틀그라운드
29,2019_11_17,ROBLOX
30,2019_11_17,Cannon Shot!
31,2019_11_17,Sand Balls
32,2019_11_17,Run Race 3D
33,2019_11_17,꿈의 마을 (Township)
34,2019_11_17,궁수의 전설
35,2019_11_17,바이러스 워 - 우주 슈팅 게임
36,2019_11_17,부탁해요 매니저님
37,2019_11_17,Supreme Duelist Stickman
38,2019_11_17,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
39,2019_11_17,클래시 로얄
40,2019_11_17,Perfect Slices
41,2019_11_17,Drop & Smash
42,2019_11_17,Cool Goal!
43,2019_11_17,Pokémon GO
44,2019_11_17,Vlinder Life：Dressup Avatar & Fashion Doll
45,2019_11_17,Mr Bullet - 스파이 퍼즐
46,2019_11_17,Robot Clash
47,2019_11_17,쿠키런: 오븐브레이크
48,2019_11_17,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
49,2019_11_17,Minecraft 체험판
50,2019_11_17,Rider
51,2019_11_17,도끼.io
52,2019_11_17,Gang Clash
53,2019_11_17,지오메트리 대시 라이트 (Geometry Dash L)
54,2019_11_17,Block Puzzle Rune
55,2019_11_17,로얄 다이스(Royal Dice) : 랜덤 디펜스
56,2019_11_17,삼국지 오리진
57,2019_11_17,달빛조각사
58,2019_11_17,보틀 점프 3D
59,2019_11_17,Puzzle Fuzzle
60,2019_11_17,피망 뉴맞고 : 고스톱으로 대한민국 1등
61,2019_11_17,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
62,2019_11_17,Dancing Road: Color Ball Run!
63,2019_11_17,Piano Tiles 2™
64,2019_11_17,히어로즈 스트라이크
65,2019_11_17,스도쿠 - 무료 클래식 스도쿠 퍼즐
66,2019_11_17,Magic Tiles 3
67,2019_11_17,Paper.io 2
68,2019_11_17,솔리테르 트라이픽스: 팜 어드벤처
69,2019_11_17,로그의 전설
70,2019_11_17,쿠키런 for Kakao
71,2019_11_17,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
72,2019_11_17,Tasty Planet Forever
73,2019_11_17,Color Saw 3D
74,2019_11_17,톰 오브 더 마스크: 컬러
75,2019_11_17,마기아 : 카르마 사가
76,2019_11_17,블록 퍼즐
77,2019_11_17,매직 직소 퍼즐
78,2019_11_17,토킹톰 골드런
79,2019_11_17,1945
80,2019_11_17,aquapark.io
81,2019_11_17,Draw Around
82,2019_11_17,Tiles Hop: EDM Rush!
83,2019_11_17,토킹톰 히어로 대시
84,2019_11_17,FIFA ONLINE 4 M by EA SPORTS™
85,2019_11_17,Rummikub
86,2019_11_17,좀비고등학교
87,2019_11_17,이터:던전의 포식자
88,2019_11_17,Clash of Blocks
89,2019_11_17,Square Bird
90,2019_11_17,Empires & Puzzles: RPG Quest
91,2019_11_17,"좋은 피자, 위대한 피자"
92,2019_11_17,클래식 어드벤처
93,2019_11_17,신비아파트 고스트헌터
94,2019_11_17,Race.io
95,2019_11_17,미니카키우기
96,2019_11_17,신의 연대기-신규서버오픈
97,2019_11_17,Connect the Pops!
98,2019_11_17,Draw it
99,2019_11_17,롤링 스카이
100,2019_11_17,Happy Glass
