rank,date,name
1,2019_11_27,리니지2M(19)
2,2019_11_27,리니지2M(12)
3,2019_11_27,Brain Out – 가장 어색한 게임
4,2019_11_27,게임빌프로야구 슈퍼스타즈
5,2019_11_27,엑소스 히어로즈
6,2019_11_27,Park of Monster
7,2019_11_27,Pocket World 3D
8,2019_11_27,Sky Roller
9,2019_11_27,Puzzrama (퍼즈라마)
10,2019_11_27,Ink Inc. - Tattoo Tycoon
11,2019_11_27,무한의 계단
12,2019_11_27,워드퍼즐 - 단어 게임
13,2019_11_27,킹 오브 타워
14,2019_11_27,Cannon Shot!
15,2019_11_27,Rusty Blower 3D
16,2019_11_27,고수 with NAVER WEBTOON
17,2019_11_27,Clash of Blocks
18,2019_11_27,탄탄러시
19,2019_11_27,브롤스타즈
20,2019_11_27,무한의 농장
21,2019_11_27,기적의 검
22,2019_11_27,콜 오브 듀티: 모바일
23,2019_11_27,Tales Rush!
24,2019_11_27,꿈의 집 (Homescapes)
25,2019_11_27,꿈의 정원 (Gardenscapes)
26,2019_11_27,Fun Race 3D
27,2019_11_27,애프터라이프
28,2019_11_27,왕비의 맛
29,2019_11_27,Mr Bullet - 스파이 퍼즐
30,2019_11_27,염왕이 뿔났다
31,2019_11_27,Run Race 3D
32,2019_11_27,계급장 키우기
33,2019_11_27,Sandwich!
34,2019_11_27,킹 오브 파이터 올스타
35,2019_11_27,로드 크래쉬
36,2019_11_27,Dancing Line
37,2019_11_27,Pokémon GO
38,2019_11_27,Crazy Shopping
39,2019_11_27,배틀그라운드
40,2019_11_27,Rescue Cut - Rope Puzzle
41,2019_11_27,꽃피는 달빛
42,2019_11_27,Icing On The Cake
43,2019_11_27,ROBLOX
44,2019_11_27,Supreme Duelist Stickman
45,2019_11_27,라이즈 오브 킹덤즈
46,2019_11_27,꿈의 마을 (Township)
47,2019_11_27,펭귄의 섬
48,2019_11_27,Gang Clash
49,2019_11_27,두근두근 레스토랑: 헬로키티 콜라보레이션
50,2019_11_27,신강호
51,2019_11_27,바이러스 워 - 우주 슈팅 게임
52,2019_11_27,Minecraft 체험판
53,2019_11_27,궁수의 전설
54,2019_11_27,밥 먹고 갈래요?
55,2019_11_27,Paper.io 2
56,2019_11_27,클래시 로얄
57,2019_11_27,Sand Balls
58,2019_11_27,Perfect Slices
59,2019_11_27,Color Saw 3D
60,2019_11_27,보틀 점프 3D
61,2019_11_27,V4
62,2019_11_27,aquapark.io
63,2019_11_27,Square Bird
64,2019_11_27,Dancing Road: Color Ball Run!
65,2019_11_27,Rider
66,2019_11_27,질풍닌자전
67,2019_11_27,Piano Tiles 2™
68,2019_11_27,Wrecking Ball
69,2019_11_27,Block Puzzle Universe
70,2019_11_27,Rummikub
71,2019_11_27,Zipline Valley - 물리학 퍼즐 게임
72,2019_11_27,Stencil Art - Spray Masters
73,2019_11_27,지오메트리 대시 라이트 (Geometry Dash L)
74,2019_11_27,1945
75,2019_11_27,Tank Stars
76,2019_11_27,마피아42
77,2019_11_27,"좋은 피자, 위대한 피자"
78,2019_11_27,Cool Goal!
79,2019_11_27,Overloaded
80,2019_11_27,Puzzle Fuzzle
81,2019_11_27,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
82,2019_11_27,롤링 스카이
83,2019_11_27,Crowd City
84,2019_11_27,Marbleous!
85,2019_11_27,피망 뉴맞고 : 고스톱으로 대한민국 1등
86,2019_11_27,쿠키런: 오븐브레이크
87,2019_11_27,오버독스
88,2019_11_27,토킹톰 골드런
89,2019_11_27,부탁해요 매니저님
90,2019_11_27,Happy Glass
91,2019_11_27,eFootball PES 2020
92,2019_11_27,토킹톰 히어로 대시
93,2019_11_27,Line Driver
94,2019_11_27,Draw it
95,2019_11_27,Magic Tiles 3
96,2019_11_27,Hero Wars
97,2019_11_27,쿠키런 for Kakao
98,2019_11_27,숨바꼭질 온라인 - 실시간 숨바꼭질
99,2019_11_27,Snowball.io
100,2019_11_27,스도쿠 - 무료 클래식 스도쿠 퍼즐
