rank,date,name
1,2019_09_06,Perfect Slices
2,2019_09_06,Sand Balls
3,2019_09_06,Cool Goal!
4,2019_09_06,라이즈 오브 킹덤즈
5,2019_09_06,Pokémon Masters
6,2019_09_06,꿈의 정원 (Gardenscapes)
7,2019_09_06,Hoop Stars
8,2019_09_06,쿵야 캐치마인드
9,2019_09_06,브롤스타즈
10,2019_09_06,Mr Bullet - 스파이 퍼즐
11,2019_09_06,보스레이브
12,2019_09_06,aquapark.io
13,2019_09_06,꿈의 집 (Homescapes)
14,2019_09_06,궁수의 전설
15,2019_09_06,Fun Race 3D
16,2019_09_06,Sandwich!
17,2019_09_06,클래식 어드벤처
18,2019_09_06,꿈의 마을 (Township)
19,2019_09_06,배틀그라운드
20,2019_09_06,Wrecking Ball
21,2019_09_06,Jelly Shift
22,2019_09_06,ROBLOX
23,2019_09_06,Color Fill 3D
24,2019_09_06,에오스 레드
25,2019_09_06,Traffic Run!
26,2019_09_06,무한의 계단
27,2019_09_06,토킹톰 히어로 대시
28,2019_09_06,로드 모바일: 제국의 전쟁 - MMORPG
29,2019_09_06,Minecraft 체험판
30,2019_09_06,Run Race 3D
31,2019_09_06,Happy Glass
32,2019_09_06,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
33,2019_09_06,"Numpuz: Classic Number Games, Num Riddle Puzzle"
34,2019_09_06,Crowd City
35,2019_09_06,OnPipe
36,2019_09_06,Bottle Flip 3D
37,2019_09_06,바이러스 워 - 우주 슈팅 게임
38,2019_09_06,Amazing PG Frog Simulator
39,2019_09_06,Paper.io 2
40,2019_09_06,Neon Splash
41,2019_09_06,토킹톰 골드런
42,2019_09_06,원정
43,2019_09_06,Snowball.io
44,2019_09_06,롤링 스카이
45,2019_09_06,아기 팬더: 공주 메이크업
46,2019_09_06,벽돌깨기 퀘스트
47,2019_09_06,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
48,2019_09_06,피망 뉴맞고 : 고스톱으로 대한민국 1등
49,2019_09_06,도끼.io
50,2019_09_06,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
51,2019_09_06,Rider
52,2019_09_06,Beach Clean
53,2019_09_06,클래시 로얄
54,2019_09_06,Empires & Puzzles: RPG Quest
55,2019_09_06,마이토킹톰 2
56,2019_09_06,Train Taxi
57,2019_09_06,스페이스 슈터: 외계인 슈팅게임
58,2019_09_06,Puzzle Fuzzle
59,2019_09_06,1945
60,2019_09_06,Blade Master - Mini Action RPG Game
61,2019_09_06,Battle Disc
62,2019_09_06,"좋은 피자, 위대한 피자"
63,2019_09_06,의지의 히어로
64,2019_09_06,슈퍼펭귄 (Super Penguins)
65,2019_09_06,Tomb of the Mask
66,2019_09_06,Supreme Duelist Stickman
67,2019_09_06,숨바꼭질 온라인 - 실시간 숨바꼭질
68,2019_09_06,모두의마블
69,2019_09_06,신비아파트 고스트헌터
70,2019_09_06,Piano Tiles 2™
71,2019_09_06,삼국지:략
72,2019_09_06,아기 팬더의 패션 플라워 DIY
73,2019_09_06,냥코 대전쟁
74,2019_09_06,Draw it
75,2019_09_06,미르의 전설2 어게인
76,2019_09_06,Rummikub
77,2019_09_06,Helix Jump
78,2019_09_06,"나의최애캐 (언니돌, #unniedoll)"
79,2019_09_06,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
80,2019_09_06,지오메트리 대시 라이트 (Geometry Dash L)
81,2019_09_06,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
82,2019_09_06,Dream Piano - Music Game
83,2019_09_06,요괴미식가:Cook&Life
84,2019_09_06,마피아42
85,2019_09_06,"Happy Color – 컬러링북, 숫자 색칠 게임"
86,2019_09_06,미라큘러스 레이디버그와 블랙캣
87,2019_09_06,좀비고등학교
88,2019_09_06,Dancing Road: Color Ball Run!
89,2019_09_06,Shootout 3D
90,2019_09_06,블록 퍼즐 보석
91,2019_09_06,꼬마 팬더의 보석 모험
92,2019_09_06,Hungry Shark Evolution
93,2019_09_06,Tiles Hop: EDM Rush!
94,2019_09_06,Jetpack Jump
95,2019_09_06,삼국지 디펜스M
96,2019_09_06,Idle Aqua Park
97,2019_09_06,쿠키런: 오븐브레이크
98,2019_09_06,픽셀 건 3D (Pixel Gun 3D)
99,2019_09_06,Magic Tiles 3
100,2019_09_06,라스트 쉘터 (Last Shelter: Survival)
