rank,date,name
1,2019_09_03,Pokémon Masters
2,2019_09_03,Perfect Slices
3,2019_09_03,보스레이브
4,2019_09_03,Sand Balls
5,2019_09_03,에오스 레드
6,2019_09_03,쿵야 캐치마인드
7,2019_09_03,Cool Goal!
8,2019_09_03,브롤스타즈
9,2019_09_03,Hoop Stars
10,2019_09_03,꿈의 정원 (Gardenscapes)
11,2019_09_03,Mr Bullet - 스파이 퍼즐
12,2019_09_03,aquapark.io
13,2019_09_03,Sandwich!
14,2019_09_03,꿈의 집 (Homescapes)
15,2019_09_03,궁수의 전설
16,2019_09_03,Fun Race 3D
17,2019_09_03,Color Fill 3D
18,2019_09_03,클래식 어드벤처
19,2019_09_03,미르의 전설2 어게인
20,2019_09_03,꿈의 마을 (Township)
21,2019_09_03,로드 모바일: 제국의 전쟁 - MMORPG
22,2019_09_03,배틀그라운드
23,2019_09_03,ROBLOX
24,2019_09_03,Traffic Run!
25,2019_09_03,Jelly Shift
26,2019_09_03,Wrecking Ball
27,2019_09_03,무한의 계단
28,2019_09_03,"Numpuz: Classic Number Games, Num Riddle Puzzle"
29,2019_09_03,아이돌마스터 밀리언 라이브! 시어터 데이즈
30,2019_09_03,Run Race 3D
31,2019_09_03,토킹톰 히어로 대시
32,2019_09_03,Minecraft 체험판
33,2019_09_03,모두의마블
34,2019_09_03,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
35,2019_09_03,피망 뉴맞고 : 고스톱으로 대한민국 1등
36,2019_09_03,Amazing PG Frog Simulator
37,2019_09_03,Crowd City
38,2019_09_03,Happy Glass
39,2019_09_03,Rummikub
40,2019_09_03,OnPipe
41,2019_09_03,Paper.io 2
42,2019_09_03,냥코 대전쟁
43,2019_09_03,토킹톰 골드런
44,2019_09_03,Bottle Flip 3D
45,2019_09_03,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
46,2019_09_03,한게임 신맞고 : 대한민국 원조 고스톱
47,2019_09_03,Rider
48,2019_09_03,숨바꼭질 온라인 - 실시간 숨바꼭질
49,2019_09_03,도끼.io
50,2019_09_03,클래시 로얄
51,2019_09_03,롤링 스카이
52,2019_09_03,"좋은 피자, 위대한 피자"
53,2019_09_03,Empires & Puzzles: RPG Quest
54,2019_09_03,Snowball.io
55,2019_09_03,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
56,2019_09_03,아기 팬더: 공주 메이크업
57,2019_09_03,Neon Splash
58,2019_09_03,Blade Master - Mini Action RPG Game
59,2019_09_03,Battle Disc
60,2019_09_03,라플라스M
61,2019_09_03,삼국지:략
62,2019_09_03,스페이스 슈터: 외계인 슈팅게임
63,2019_09_03,마피아42
64,2019_09_03,Beach Clean
65,2019_09_03,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
66,2019_09_03,엄마는 라면 숨겼다 3 - 탈출 게임
67,2019_09_03,의지의 히어로
68,2019_09_03,피망 섯다
69,2019_09_03,신비아파트 고스트헌터
70,2019_09_03,Box simulator for Brawl stars
71,2019_09_03,테라 클래식
72,2019_09_03,마이토킹톰 2
73,2019_09_03,Train Taxi
74,2019_09_03,슈퍼펭귄 (Super Penguins)
75,2019_09_03,벽돌깨기 퀘스트
76,2019_09_03,Piano Tiles 2™
77,2019_09_03,FIFA ONLINE 4 M by EA SPORTS™
78,2019_09_03,삼국지 디펜스M
79,2019_09_03,Rocket Sky!
80,2019_09_03,Puzzle Fuzzle
81,2019_09_03,Shootout 3D
82,2019_09_03,지오메트리 대시 라이트 (Geometry Dash L)
83,2019_09_03,Draw it
84,2019_09_03,Magic Tiles 3
85,2019_09_03,Tomb of the Mask
86,2019_09_03,Idle Aqua Park
87,2019_09_03,R0
88,2019_09_03,쿠키런: 오븐브레이크
89,2019_09_03,Supreme Duelist Stickman
90,2019_09_03,행복의 저택
91,2019_09_03,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
92,2019_09_03,아기 팬더의 패션 플라워 DIY
93,2019_09_03,1945
94,2019_09_03,Pokémon GO
95,2019_09_03,라스트 쉘터 (Last Shelter: Survival)
96,2019_09_03,좀비고등학교
97,2019_09_03,Auto Chess
98,2019_09_03,미라큘러스 레이디버그와 블랙캣
99,2019_09_03,Dancing Road: Color Ball Run!
100,2019_09_03,마피아 시티
