,rank,name
0,1,V4
1,2,Brain Out – 가장 어색한 게임
2,3,Rescue Cut - Rope Puzzle
3,4,DX : 신 세기의 전쟁
4,5,Crazy Shopping
5,6,킹 오브 타워
6,7,Icing On The Cake
7,8,마기아 : 카르마 사가
8,9,Sky Roller
9,10,무한의 계단
10,11,콜 오브 듀티: 모바일
11,12,라이즈 오브 킹덤즈
12,13,Zipline Valley - 물리학 퍼즐 게임
13,14,브롤스타즈
14,15,로드 크래쉬
15,16,무한의 농장
16,17,판타지타운
17,18,히어로즈 스트라이크
18,19,Drop & Smash
19,20,꿈의 집 (Homescapes)
20,21,기적의 검
21,22,ROBLOX
22,23,꽃피는 달빛
23,24,톰 오브 더 마스크: 컬러
24,25,꿈의 마을 (Township)
25,26,워드퍼즐 - 단어 게임
26,27,Granny Legend
27,28,질풍닌자전
28,29,Perfect Slices
29,30,Minecraft 체험판
30,31,배틀그라운드
31,32,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
32,33,Puzzle Fuzzle
33,34,클래시 로얄
34,35,Pokémon GO
35,36,꿈의 정원 (Gardenscapes)
36,37,쿠키런: 오븐브레이크
37,38,Draw Around
38,39,궁수의 전설
39,40,Run Race 3D
40,41,Sand Balls
41,42,펭귄의 섬
42,43,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
43,44,Rider
44,45,Magic Tiles 3
45,46,지오메트리 대시 라이트 (Geometry Dash L)
46,47,바이러스 워 - 우주 슈팅 게임
47,48,달빛조각사
48,49,Cool Goal!
49,50,롤링 스카이
50,51,Dancing Road: Color Ball Run!
51,52,Collect Cubes
52,53,Fun Race 3D
53,54,Robot Clash
54,55,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
55,56,토킹톰 골드런
56,57,Perfect Paint
57,58,익스트림풋볼:3대3 멀티 축구
58,59,Mr Bullet - 스파이 퍼즐
59,60,리치리치
60,61,Paper.io 2
61,62,신비아파트 고스트헌터
62,63,토킹톰 히어로 대시
63,64,그래니를 잡아라
64,65,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
65,66,로그의 전설
66,67,보틀 점프 3D
67,68,매직 직소 퍼즐
68,69,Tasty Planet Forever
69,70,Marbleous!
70,71,로얄 다이스(Royal Dice) : 랜덤 디펜스
71,72,aquapark.io
72,73,피망 뉴맞고 : 고스톱으로 대한민국 1등
73,74,Ball Jump
74,75,Piano Tiles 2™
75,76,좀비고등학교
76,77,Gang Clash
77,78,Happy Glass
78,79,Wrecking Ball
79,80,"좋은 피자, 위대한 피자"
80,81,쿠키런 for Kakao
81,82,Square Bird
82,83,Crowd City
83,84,Minecraft Earth
84,85,Color Saw 3D
85,86,신강호
86,87,Draw it
87,88,솔리테르 트라이픽스: 팜 어드벤처
88,89,슈퍼펭귄 (Super Penguins)
89,90,Kick the Buddy: Forever
90,91,OX 퀴즈 서바이벌 100
91,92,도끼.io
92,93,무한의 기차
93,94,스도쿠 - 무료 클래식 스도쿠 퍼즐
94,95,Supreme Duelist Stickman
95,96,숨바꼭질 온라인 - 실시간 숨바꼭질
96,97,Snowball.io
97,98,동물극장 - 귀여운 동물들과 영화보며 힐링
98,99,Zooba - 동물원 배틀 아레나
99,100,블록 퍼즐
