,rank,name
0,1,Brain Out – 가장 어색한 게임
1,2,Ink Inc. - Tattoo Tycoon
2,3,부탁해요 매니저님
3,4,꽃피는 달빛
4,5,무한의 계단
5,6,킹 오브 타워
6,7,V4
7,8,워드퍼즐 - 단어 게임
8,9,Crazy Shopping
9,10,탄탄러시
10,11,브롤스타즈
11,12,콜 오브 듀티: 모바일
12,13,로드 크래쉬
13,14,무한의 농장
14,15,Icing On The Cake
15,16,Sky Roller
16,17,Zipline Valley - 물리학 퍼즐 게임
17,18,Rescue Cut - Rope Puzzle
18,19,Pocket World 3D
19,20,꿈의 집 (Homescapes)
20,21,Run Race 3D
21,22,기적의 검
22,23,질풍닌자전
23,24,라이즈 오브 킹덤즈
24,25,Fun Race 3D
25,26,Cannon Shot!
26,27,펭귄의 섬
27,28,ROBLOX
28,29,배틀그라운드
29,30,Mr Bullet - 스파이 퍼즐
30,31,Hunter Assassin
31,32,Sand Balls
32,33,신강호
33,34,Supreme Duelist Stickman
34,35,Granny Legend
35,36,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
36,37,꿈의 정원 (Gardenscapes)
37,38,Perfect Slices
38,39,Dancing Road: Color Ball Run!
39,40,Minecraft 체험판
40,41,Paper.io 2
41,42,꿈의 마을 (Township)
42,43,보틀 점프 3D
43,44,클래시 로얄
44,45,aquapark.io
45,46,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
46,47,Vlinder Life：Dressup Avatar & Fashion Doll
47,48,Piano Tiles 2™
48,49,이터:던전의 포식자
49,50,바이러스 워 - 우주 슈팅 게임
50,51,궁수의 전설
51,52,도끼.io
52,53,Magic Tiles 3
53,54,Puzzle Fuzzle
54,55,Rider
55,56,Drop & Smash
56,57,지오메트리 대시 라이트 (Geometry Dash L)
57,58,Block Puzzle Rune
58,59,삼국지 오리진
59,60,Color Saw 3D
60,61,"좋은 피자, 위대한 피자"
61,62,Cool Goal!
62,63,토킹톰 골드런
63,64,Pokémon GO
64,65,쿠키런: 오븐브레이크
65,66,Race.io
66,67,Tiles Hop: EDM Rush!
67,68,Tasty Planet Forever
68,69,Gang Clash
69,70,롤링 스카이
70,71,Draw it
71,72,Clash of Blocks
72,73,Dream Piano - Music Game
73,74,Crowd City
74,75,좀비고등학교
75,76,Square Bird
76,77,토킹톰 히어로 대시
77,78,숨바꼭질 온라인 - 실시간 숨바꼭질
78,79,Rummikub
79,80,신비아파트 고스트헌터
80,81,히어로즈 스트라이크
81,82,쿠키런 for Kakao
82,83,Hole.io
83,84,Snowball.io
84,85,피망 뉴맞고 : 고스톱으로 대한민국 1등
85,86,1945
86,87,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
87,88,동물극장 - 귀여운 동물들과 영화보며 힐링
88,89,Happy Glass
89,90,마이토킹톰 2
90,91,달빛조각사
91,92,Draw Around
92,93,Nonogram.com - 픽처 크로스 퍼즐 게임
93,94,Gym Flip
94,95,톰 오브 더 마스크: 컬러
95,96,Collect Cubes
96,97,마피아42
97,98,스택 볼 - 플랫폼을 다 뚫어버리세요 
98,99,매직 직소 퍼즐
99,100,슈퍼펭귄 (Super Penguins)
