,rank,name
0,1,Perfect Slices
1,2,Sand Balls
2,3,Cool Goal!
3,4,라이즈 오브 킹덤즈
4,5,Pokémon Masters
5,6,꿈의 정원 (Gardenscapes)
6,7,Hoop Stars
7,8,쿵야 캐치마인드
8,9,브롤스타즈
9,10,Mr Bullet - 스파이 퍼즐
10,11,보스레이브
11,12,aquapark.io
12,13,꿈의 집 (Homescapes)
13,14,궁수의 전설
14,15,Fun Race 3D
15,16,Sandwich!
16,17,클래식 어드벤처
17,18,꿈의 마을 (Township)
18,19,배틀그라운드
19,20,Wrecking Ball
20,21,Jelly Shift
21,22,ROBLOX
22,23,Color Fill 3D
23,24,에오스 레드
24,25,Traffic Run!
25,26,무한의 계단
26,27,토킹톰 히어로 대시
27,28,로드 모바일: 제국의 전쟁 - MMORPG
28,29,Minecraft 체험판
29,30,Run Race 3D
30,31,Happy Glass
31,32,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
32,33,"Numpuz: Classic Number Games, Num Riddle Puzzle"
33,34,Crowd City
34,35,OnPipe
35,36,Bottle Flip 3D
36,37,바이러스 워 - 우주 슈팅 게임
37,38,Amazing PG Frog Simulator
38,39,Paper.io 2
39,40,Neon Splash
40,41,토킹톰 골드런
41,42,원정
42,43,Snowball.io
43,44,롤링 스카이
44,45,아기 팬더: 공주 메이크업
45,46,벽돌깨기 퀘스트
46,47,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
47,48,피망 뉴맞고 : 고스톱으로 대한민국 1등
48,49,도끼.io
49,50,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
50,51,Rider
51,52,Beach Clean
52,53,클래시 로얄
53,54,Empires & Puzzles: RPG Quest
54,55,마이토킹톰 2
55,56,Train Taxi
56,57,스페이스 슈터: 외계인 슈팅게임
57,58,Puzzle Fuzzle
58,59,1945
59,60,Blade Master - Mini Action RPG Game
60,61,Battle Disc
61,62,"좋은 피자, 위대한 피자"
62,63,의지의 히어로
63,64,슈퍼펭귄 (Super Penguins)
64,65,Tomb of the Mask
65,66,Supreme Duelist Stickman
66,67,숨바꼭질 온라인 - 실시간 숨바꼭질
67,68,모두의마블
68,69,신비아파트 고스트헌터
69,70,Piano Tiles 2™
70,71,삼국지:략
71,72,아기 팬더의 패션 플라워 DIY
72,73,냥코 대전쟁
73,74,Draw it
74,75,미르의 전설2 어게인
75,76,Rummikub
76,77,Helix Jump
77,78,"나의최애캐 (언니돌, #unniedoll)"
78,79,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
79,80,지오메트리 대시 라이트 (Geometry Dash L)
80,81,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
81,82,Dream Piano - Music Game
82,83,요괴미식가:Cook&Life
83,84,마피아42
84,85,"Happy Color – 컬러링북, 숫자 색칠 게임"
85,86,미라큘러스 레이디버그와 블랙캣
86,87,좀비고등학교
87,88,Dancing Road: Color Ball Run!
88,89,Shootout 3D
89,90,블록 퍼즐 보석
90,91,꼬마 팬더의 보석 모험
91,92,Hungry Shark Evolution
92,93,Tiles Hop: EDM Rush!
93,94,Jetpack Jump
94,95,삼국지 디펜스M
95,96,Idle Aqua Park
96,97,쿠키런: 오븐브레이크
97,98,픽셀 건 3D (Pixel Gun 3D)
98,99,Magic Tiles 3
99,100,라스트 쉘터 (Last Shelter: Survival)
