,rank,name
0,1,Brain Out – 가장 어색한 게임
1,2,Ink Inc. - Tattoo Tycoon
2,3,부탁해요 매니저님
3,4,탄탄러시
4,5,킹 오브 타워
5,6,꽃피는 달빛
6,7,무한의 계단
7,8,워드퍼즐 - 단어 게임
8,9,V4
9,10,브롤스타즈
10,11,두근두근 레스토랑: 헬로키티 콜라보레이션
11,12,Crazy Shopping
12,13,무한의 농장
13,14,Sky Roller
14,15,Icing On The Cake
15,16,꿈의 집 (Homescapes)
16,17,Zipline Valley - 물리학 퍼즐 게임
17,18,콜 오브 듀티: 모바일
18,19,Pocket World 3D
19,20,로드 크래쉬
20,21,Cannon Shot!
21,22,펭귄의 섬
22,23,Rescue Cut - Rope Puzzle
23,24,Hunter Assassin
24,25,Run Race 3D
25,26,Fun Race 3D
26,27,라이즈 오브 킹덤즈
27,28,Mr Bullet - 스파이 퍼즐
28,29,배틀그라운드
29,30,Granny Legend
30,31,테니스 클래시: 3D 스포츠 - 무료 멀티플레이어 게임
31,32,Sand Balls
32,33,신강호
33,34,ROBLOX
34,35,꿈의 정원 (Gardenscapes)
35,36,기적의 검
36,37,질풍닌자전
37,38,이터:던전의 포식자
38,39,Supreme Duelist Stickman
39,40,Dancing Road: Color Ball Run!
40,41,궁수의 전설
41,42,바이러스 워 - 우주 슈팅 게임
42,43,Paper.io 2
43,44,Piano Tiles 2™
44,45,Block Puzzle Rune
45,46,Perfect Slices
46,47,클래시 로얄
47,48,삼국지 오리진
48,49,보틀 점프 3D
49,50,Clash of Blocks
50,51,aquapark.io
51,52,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
52,53,Magic Tiles 3
53,54,"좋은 피자, 위대한 피자"
54,55,Rider
55,56,Vlinder Life：Dressup Avatar & Fashion Doll
56,57,도끼.io
57,58,Color Saw 3D
58,59,꿈의 마을 (Township)
59,60,피망 뉴맞고 : 고스톱으로 대한민국 1등
60,61,지오메트리 대시 라이트 (Geometry Dash L)
61,62,쿠키런: 오븐브레이크
62,63,Cool Goal!
63,64,Drop & Smash
64,65,Minecraft 체험판
65,66,1945
66,67,Rummikub
67,68,Pokémon GO
68,69,Tiles Hop: EDM Rush!
69,70,Gym Flip
70,71,Gang Clash
71,72,토킹톰 골드런
72,73,Draw it
73,74,숨바꼭질 온라인 - 실시간 숨바꼭질
74,75,Race.io
75,76,Puzzle Fuzzle
76,77,Dream Piano - Music Game
77,78,Crowd City
78,79,롤링 스카이
79,80,쿠키런 for Kakao
80,81,Square Bird
81,82,달빛조각사
82,83,토킹톰 히어로 대시
83,84,Tasty Planet Forever
84,85,Happy Glass
85,86,스도쿠 - 무료 클래식 스도쿠 퍼즐
86,87,Snowball.io
87,88,로얄 다이스(Royal Dice) : 랜덤 디펜스
88,89,매직 직소 퍼즐
89,90,히어로즈 스트라이크
90,91,신비아파트 고스트헌터
91,92,마피아42
92,93,"Numpuz: Classic Number Games, Num Riddle Puzzle"
93,94,Hole.io
94,95,마이토킹톰 2
95,96,Empires & Puzzles: RPG Quest
96,97,스택 볼 - 플랫폼을 다 뚫어버리세요 
97,98,Draw Around
98,99,블록 퍼즐
99,100,Stencil Art - Spray Masters
