,rank,name
0,1,Cool Goal!
1,2,라이즈 오브 킹덤즈
2,3,Perfect Slices
3,4,Sand Balls
4,5,브롤스타즈
5,6,꿈의 정원 (Gardenscapes)
6,7,aquapark.io
7,8,원정
8,9,Mr Bullet - 스파이 퍼즐
9,10,궁수의 전설
10,11,쿵야 캐치마인드
11,12,ROBLOX
12,13,Fun Race 3D
13,14,꿈의 집 (Homescapes)
14,15,Hoop Stars
15,16,Minecraft 체험판
16,17,배틀그라운드
17,18,Jelly Shift
18,19,토킹톰 히어로 대시
19,20,무한의 계단
20,21,Amazing PG Frog Simulator
21,22,Wrecking Ball
22,23,꿈의 마을 (Township)
23,24,Run Race 3D
24,25,Crowd City
25,26,Color Fill 3D
26,27,스나이퍼 3D 어쌔신: 무료 슈팅 게임 (Sniper 3D Assassin)
27,28,Traffic Run!
28,29,Happy Glass
29,30,Kick the Buddy: Forever
30,31,토킹톰 골드런
31,32,Bottle Flip 3D
32,33,브롤 스타즈 상자깡 버그판 마인크래프트 게임 고양이 Brawl Stars
33,34,Paper.io 2
34,35,신비아파트 고스트헌터
35,36,Tank Stars
36,37,동물의 집
37,38,롤링 스카이
38,39,OnPipe
39,40,벽돌깨기 퀘스트
40,41,Snowball.io
41,42,Sandwich!
42,43,아기 팬더: 공주 메이크업
43,44,클래식 어드벤처
44,45,바이러스 워 - 우주 슈팅 게임
45,46,요괴미식가:Cook&Life
46,47,좀비고등학교
47,48,Rider
48,49,숨바꼭질 온라인 - 실시간 숨바꼭질
49,50,1945
50,51,프렌즈레이싱
51,52,보스레이브
52,53,"좋은 피자, 위대한 피자"
53,54,슈퍼펭귄 (Super Penguins)
54,55,Neon Splash
55,56,클래시 로얄
56,57,마이토킹톰 2
57,58,Blade Master - Mini Action RPG Game
58,59,의지의 히어로
59,60,도끼.io
60,61,Pokémon GO
61,62,"Happy Color – 컬러링북, 숫자 색칠 게임"
62,63,Piano Tiles 2™
63,64,Supreme Duelist Stickman
64,65,Pokémon Masters
65,66,"나의최애캐 (언니돌, #unniedoll)"
66,67,피망 뉴맞고 : 고스톱으로 대한민국 1등
67,68,Toon Blast
68,69,Puzzle Fuzzle
69,70,스페이스 슈터: 외계인 슈팅게임
70,71,Kick the Buddy
71,72,Train Taxi
72,73,City Fighter vs Street Gang
73,74,"Numpuz: Classic Number Games, Num Riddle Puzzle"
74,75,에오스 레드
75,76,Tomb of the Mask
76,77,미로 온라인 - 실시간 미로탈출
77,78,갤럭시 슈터 - 팔콘 스쿼드 - 외계인 슈팅게임
78,79,마피아42
79,80,지오메트리 대시 라이트 (Geometry Dash L)
80,81,냥코 대전쟁
81,82,Helix Jump
82,83,미라큘러스 레이디버그와 블랙캣
83,84,Bouncemasters!
84,85,픽셀 건 3D (Pixel Gun 3D)
85,86,Dancing Road: Color Ball Run!
86,87,Draw it
87,88,아스팔트 9: 레전드- 2019 액션 카 레이싱 게임
88,89,Rummikub
89,90,Empires & Puzzles: RPG Quest
90,91,Battle Disc
91,92,낚시 클래시: 스포츠 낚시 게임 (Fishing Clash)
92,93,Tiles Hop: EDM Rush!
93,94,로드 모바일: 제국의 전쟁 - MMORPG
94,95,쿠키런: 오븐브레이크
95,96,Dream Piano - Music Game
96,97,Hungry Shark Evolution
97,98,Merge Plane - Click & Idle Tycoon
98,99,아기 팬더의 펭귄 달리기
99,100,Hole.io
