,rank,name
0,1,Brain Out – 가장 어색한 게임
1,2,달빛조각사
2,3,콜 오브 듀티: 모바일
3,4,Icing On The Cake
4,5,세인트 세이야 : 각성
5,6,봉인의서
6,7,꽃피는 달빛
7,8,Wrecking Ball
8,9,라이즈 오브 킹덤즈
9,10,브롤스타즈
10,11,무한의 계단
11,12,궁수의 전설
12,13,배틀그라운드
13,14,노블레스 : 제로 with NAVER WEBTOON
14,15,Perfect Slices
15,16,Rolling Domino
16,17,꿈의 집 (Homescapes)
17,18,꿈의 정원 (Gardenscapes)
18,19,Square Bird
19,20,Cool Goal!
20,21,I Peel Good
21,22,기적의 검
22,23,Zooba - 동물원 배틀 아레나
23,24,ROBLOX
24,25,오늘도 우라라 원시 헌팅 라이프
25,26,펭귄의 섬
26,27,Dancing Road: Color Ball Run!
27,28,올스타 스매시
28,29,워드퍼즐 - 단어 게임
29,30,리치리치
30,31,무한의 농장
31,32,Minecraft 체험판
32,33,도시어부M
33,34,Sand Balls
34,35,신비아파트 고스트헌터
35,36,햄스터 타운 - 당신이 원하는 힐링 두뇌 퍼즐 게임 - 햄스터 타운! 심쿵사 주의
36,37,Magic Tiles 3
37,38,클래시 로얄
38,39,Granny Legend
39,40,Zipline Valley - 물리학 퍼즐 게임
40,41,3차원 채우기 (Fill in 3D)
41,42,Bouncemasters!
42,43,1945
43,44,Dinosaur Rampage
44,45,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
45,46,바이러스 워 - 우주 슈팅 게임
46,47,좀비고등학교
47,48,aquapark.io
48,49,Mario Kart Tour
49,50,Rider
50,51,숨바꼭질 온라인 - 실시간 숨바꼭질
51,52,Star Trek™ 플릿 커맨드
52,53,Fun Race 3D
53,54,토킹톰 골드런
54,55,꿈의 마을 (Township)
55,56,지오메트리 대시 라이트 (Geometry Dash L)
56,57,디지몬 리얼라이즈 -Digimon ReArise-
57,58,피망 뉴맞고 : 고스톱으로 대한민국 1등
58,59,이터:던전의 포식자
59,60,Mr Bullet - 스파이 퍼즐
60,61,피츠메이커
61,62,신강호
62,63,Empires & Puzzles: RPG Quest
63,64,Color Saw 3D
64,65,Polysphere
65,66,Color Fill 3D
66,67,슈퍼펭귄 (Super Penguins)
67,68,스도쿠 - 무료 클래식 스도쿠 퍼즐
68,69,마피아42
69,70,도끼.io
70,71,LoL 프렌즈
71,72,토킹톰 히어로 대시
72,73,Happy Glass
73,74,Crowd City
74,75,전투 마스터
75,76,로드 크래쉬
76,77,SweetBeat
77,78,쿠키런: 오븐브레이크
78,79,블록 퍼즐
79,80,Run Race 3D
80,81,Marbleous!
81,82,Rummikub
82,83,OX 퀴즈 서바이벌 100
83,84,롤링 스카이
84,85,Supreme Duelist Stickman
85,86,무한의 기차
86,87,"좋은 피자, 위대한 피자"
87,88,피망 섯다
88,89,Robot Clash
89,90,회사 탈출3　-탈출 게임
90,91,Soul Knight
91,92,Nonogram.com - 픽처 크로스 퍼즐 게임
92,93,The Real Juggle
93,94,Pokémon GO
94,95,의지의 히어로
95,96,Sandwich!
96,97,동물의 집
97,98,마이토킹톰 2
98,99,Popcorn Burst
99,100,Bottle Flip 3D
