,rank,name
0,1,Brain Out – 가장 어색한 게임
1,2,엑소스 히어로즈
2,3,Park of Monster
3,4,탄탄러시
4,5,Sky Roller
5,6,Pocket World 3D
6,7,무한의 계단
7,8,Puzzrama (퍼즈라마)
8,9,Ink Inc. - Tattoo Tycoon
9,10,워드퍼즐 - 단어 게임
10,11,킹 오브 타워
11,12,무한의 농장
12,13,브롤스타즈
13,14,Clash of Blocks
14,15,Cannon Shot!
15,16,콜 오브 듀티: 모바일
16,17,염왕이 뿔났다
17,18,애프터라이프
18,19,꽃피는 달빛
19,20,기적의 검
20,21,Crazy Shopping
21,22,Fun Race 3D
22,23,Run Race 3D
23,24,로드 크래쉬
24,25,Pokémon GO
25,26,꿈의 집 (Homescapes)
26,27,ROBLOX
27,28,Stencil Art - Spray Masters
28,29,꿈의 정원 (Gardenscapes)
29,30,Supreme Duelist Stickman
30,31,Icing On The Cake
31,32,Minecraft 체험판
32,33,Rescue Cut - Rope Puzzle
33,34,두근두근 레스토랑: 헬로키티 콜라보레이션
34,35,킹 오브 파이터 올스타
35,36,Gang Clash
36,37,Sandwich!
37,38,Mr Bullet - 스파이 퍼즐
38,39,꿈의 마을 (Township)
39,40,배틀그라운드
40,41,Tales Rush!
41,42,클래시 로얄
42,43,왕비의 맛
43,44,Overloaded
44,45,펭귄의 섬
45,46,Paper.io 2
46,47,Dancing Road: Color Ball Run!
47,48,Zipline Valley - 물리학 퍼즐 게임
48,49,aquapark.io
49,50,라이즈 오브 킹덤즈
50,51,부탁해요 매니저님
51,52,궁수의 전설
52,53,Sand Balls
53,54,바이러스 워 - 우주 슈팅 게임
54,55,Rider
55,56,Color Saw 3D
56,57,Piano Tiles 2™
57,58,Vlinder Life：Dressup Avatar & Fashion Doll
58,59,Perfect Slices
59,60,지오메트리 대시 라이트 (Geometry Dash L)
60,61,질풍닌자전
61,62,보틀 점프 3D
62,63,해양 유목민 - 뗏목 생존: Survival on Raft - Ocean Nomad
63,64,Square Bird
64,65,Tank Stars
65,66,오버독스
66,67,Wrecking Ball
67,68,롤링 스카이
68,69,"좋은 피자, 위대한 피자"
69,70,소드 아트 온라인 앨리시제이션 라이징 스틸
70,71,토킹톰 골드런
71,72,계급장 키우기
72,73,마피아42
73,74,Cool Goal!
74,75,신강호
75,76,V4
76,77,토킹톰 히어로 대시
77,78,Crowd City
78,79,Puzzle Fuzzle
79,80,동물극장 - 귀여운 동물들과 영화보며 힐링
80,81,쿠키런: 오븐브레이크
81,82,Happy Glass
82,83,밥 먹고 갈래요?
83,84,Magic Tiles 3
84,85,Draw it
85,86,Line Driver
86,87,Rummikub
87,88,Snowball.io
88,89,숨바꼭질 온라인 - 실시간 숨바꼭질
89,90,Dancing Line
90,91,Hunter Assassin
91,92,좀비고등학교
92,93,eFootball PES 2020
93,94,Tasty Planet Forever
94,95,신비아파트 고스트헌터
95,96,쿠키런 for Kakao
96,97,1945
97,98,Picker 3D
98,99,히어로즈 스트라이크
99,100,스택 볼 - 플랫폼을 다 뚫어버리세요 
